time (s) 	 Output Voltage(v) 	 Input Voltage(v)
1.54500000 	 4.93207386 	 1.62062877 
1.55000000 	 4.94765255 	 1.62614622 
1.55500000 	 4.96095934 	 1.63198823 
1.56000000 	 4.97523981 	 1.63653201 
1.56500000 	 4.99244128 	 1.64107579 
1.57000000 	 5.00672174 	 1.64594414 
1.57500000 	 5.02230043 	 1.65146159 
1.58000000 	 5.03690545 	 1.65568082 
1.58500000 	 5.05378237 	 1.66249649 
1.59000000 	 5.06806283 	 1.66671572 
1.59500000 	 5.08429063 	 1.67158406 
1.60000000 	 5.09889565 	 1.67645240 
1.60500000 	 5.11382523 	 1.68132074 
1.61000000 	 5.12843025 	 1.68683819 
1.61500000 	 5.14303527 	 1.69203109 
1.62000000 	 5.15828940 	 1.69625032 
1.62500000 	 5.17484176 	 1.70176777 
1.63000000 	 5.19042045 	 1.70533789 
1.63500000 	 5.20405180 	 1.71247812 
1.64000000 	 5.22027960 	 1.71702190 
1.64500000 	 5.23618285 	 1.72156569 
1.65000000 	 5.24948965 	 1.72643403 
1.65500000 	 5.26831390 	 1.73130237 
1.66000000 	 5.28162069 	 1.73649527 
1.66500000 	 5.29687483 	 1.74201272 
1.67000000 	 5.31277807 	 1.74688106 
1.67500000 	 5.32770765 	 1.75239851 
1.68000000 	 5.34231267 	 1.75661774 
1.68500000 	 5.35886503 	 1.76181063 
1.69000000 	 5.37379460 	 1.76635442 
1.69500000 	 5.38839962 	 1.77154732 
1.70000000 	 5.40430287 	 1.77738932 
1.70500000 	 5.41760967 	 1.78225766 
1.71000000 	 5.43383747 	 1.78712600 
1.71500000 	 5.44909160 	 1.79166979 
1.72000000 	 5.46434573 	 1.79653813 
1.72500000 	 5.47959987 	 1.80205558 
1.73000000 	 5.49647678 	 1.80692392 
1.73500000 	 5.51075724 	 1.81211682 
1.74000000 	 5.52568682 	 1.81633605 
1.74500000 	 5.54094095 	 1.82120439 
1.75000000 	 5.55424775 	 1.82704640 
1.75500000 	 5.57144922 	 1.83159018 
1.76000000 	 5.58670335 	 1.83710763 
1.76500000 	 5.60098382 	 1.84165142 
1.77000000 	 5.61591340 	 1.84716887 
1.77500000 	 5.63116753 	 1.85236176 
1.78000000 	 5.64642166 	 1.85625644 
