times (s) 	 Angular position (degrees) 	 Accerleration (m/s^{2}) 
7.957000 	 -41.716707 	 -35.018530 
7.958000 	 -42.067572 	 -35.254766 
7.959000 	 -42.243004 	 -35.372885 
7.960000 	 -42.418437 	 -35.491003 
7.961000 	 -42.769302 	 -35.727239 
7.962000 	 -43.032450 	 -35.904416 
7.963000 	 -43.207883 	 -36.022534 
7.964000 	 -43.383315 	 -36.140652 
7.965000 	 -43.734180 	 -36.376889 
7.966000 	 -43.821897 	 -36.435948 
7.967000 	 -43.997329 	 -36.554066 
7.968000 	 -44.260478 	 -36.731243 
7.969000 	 -44.435910 	 -36.849361 
7.970000 	 -44.699059 	 -37.026538 
7.971000 	 -44.962208 	 -37.203715 
7.972000 	 -45.049924 	 -37.262774 
7.973000 	 -45.225357 	 -37.380893 
7.974000 	 -45.400789 	 -37.499011 
7.975000 	 -45.663938 	 -37.676188 
7.976000 	 -45.927087 	 -37.853365 
7.977000 	 -46.102519 	 -37.971483 
7.978000 	 -46.277952 	 -38.089601 
7.979000 	 -46.453384 	 -38.207719 
7.980000 	 -46.716533 	 -38.384897 
7.981000 	 -46.891965 	 -38.503015 
7.982000 	 -47.067398 	 -38.621133 
7.983000 	 -46.979682 	 -38.562074 
7.984000 	 -47.242830 	 -38.739251 
7.985000 	 -47.505979 	 -38.916428 
7.986000 	 -47.769128 	 -39.093605 
7.987000 	 -48.032276 	 -39.270783 
7.988000 	 -48.119993 	 -39.329842 
7.989000 	 -48.295425 	 -39.447960 
7.990000 	 -48.383141 	 -39.507019 
7.991000 	 -48.646290 	 -39.684196 
7.992000 	 -48.821723 	 -39.802314 
7.993000 	 -48.997155 	 -39.920432 
7.994000 	 -49.084871 	 -39.979491 
7.995000 	 -49.172588 	 -40.038550 
7.996000 	 -49.348020 	 -40.156668 
7.997000 	 -49.435736 	 -40.215727 
7.998000 	 -49.611169 	 -40.333846 
7.999000 	 -49.698885 	 -40.392905 
8.000000 	 -49.786601 	 -40.451964 
8.001000 	 -50.049750 	 -40.629141 
8.002000 	 -50.049750 	 -40.629141 
8.003000 	 -50.312899 	 -40.806318 
8.004000 	 -50.488331 	 -40.924436 
8.005000 	 -50.751480 	 -41.101613 
8.006000 	 -50.839196 	 -41.160672 
8.007000 	 -50.926913 	 -41.219731 
8.008000 	 -51.102345 	 -41.337850 
8.009000 	 -51.190061 	 -41.396909 
8.010000 	 -51.277778 	 -41.455968 
8.011000 	 -51.365494 	 -41.515027 
8.012000 	 -51.540926 	 -41.633145 
8.013000 	 -51.716359 	 -41.751263 
8.014000 	 -51.804075 	 -41.810322 
8.015000 	 -51.891791 	 -41.869381 
8.016000 	 -51.979508 	 -41.928440 
8.017000 	 -51.979508 	 -41.928440 
8.018000 	 -52.154940 	 -42.046558 
8.019000 	 -52.242656 	 -42.105617 
8.020000 	 -52.242656 	 -42.105617 
8.021000 	 -52.330373 	 -42.164676 
8.022000 	 -52.330373 	 -42.164676 
8.023000 	 -52.418089 	 -42.223736 
8.024000 	 -52.593521 	 -42.341854 
8.025000 	 -52.681238 	 -42.400913 
8.026000 	 -52.768954 	 -42.459972 
8.027000 	 -52.944386 	 -42.578090 
8.028000 	 -53.119819 	 -42.696208 
8.029000 	 -53.119819 	 -42.696208 
8.030000 	 -53.207535 	 -42.755267 
8.031000 	 -53.382968 	 -42.873385 
8.032000 	 -53.295251 	 -42.814326 
8.033000 	 -53.470684 	 -42.932444 
8.034000 	 -53.558400 	 -42.991503 
8.035000 	 -53.646116 	 -43.050562 
8.036000 	 -53.646116 	 -43.050562 
8.037000 	 -53.733833 	 -43.109621 
8.038000 	 -53.821549 	 -43.168680 
8.039000 	 -53.909265 	 -43.227740 
8.040000 	 -53.909265 	 -43.227740 
8.041000 	 -53.996981 	 -43.286799 
8.042000 	 -53.909265 	 -43.227740 
8.043000 	 -53.996981 	 -43.286799 
8.044000 	 -54.084698 	 -43.345858 
8.045000 	 -54.084698 	 -43.345858 
8.046000 	 -54.084698 	 -43.345858 
8.047000 	 -54.084698 	 -43.345858 
8.048000 	 -54.084698 	 -43.345858 
8.049000 	 -54.084698 	 -43.345858 
8.050000 	 -54.260130 	 -43.463976 
8.051000 	 -54.172414 	 -43.404917 
8.052000 	 -54.260130 	 -43.463976 
8.053000 	 -54.260130 	 -43.463976 
8.054000 	 -54.347846 	 -43.523035 
8.055000 	 -54.347846 	 -43.523035 
8.056000 	 -54.347846 	 -43.523035 
8.057000 	 -54.435563 	 -43.582094 
8.058000 	 -54.435563 	 -43.582094 
8.059000 	 -54.435563 	 -43.582094 
8.060000 	 -54.435563 	 -43.582094 
8.061000 	 -54.435563 	 -43.582094 
8.062000 	 -54.435563 	 -43.582094 
8.063000 	 -54.435563 	 -43.582094 
8.064000 	 -54.435563 	 -43.582094 
8.065000 	 -54.435563 	 -43.582094 
8.066000 	 -54.347846 	 -43.523035 
8.067000 	 -54.435563 	 -43.582094 
8.068000 	 -54.347846 	 -43.523035 
8.069000 	 -54.347846 	 -43.523035 
8.070000 	 -54.347846 	 -43.523035 
8.071000 	 -54.347846 	 -43.523035 
8.072000 	 -54.347846 	 -43.523035 
8.073000 	 -54.260130 	 -43.463976 
8.074000 	 -54.347846 	 -43.523035 
8.075000 	 -54.347846 	 -43.523035 
8.076000 	 -54.172414 	 -43.404917 
8.077000 	 -54.172414 	 -43.404917 
8.078000 	 -54.084698 	 -43.345858 
8.079000 	 -54.084698 	 -43.345858 
8.080000 	 -54.084698 	 -43.345858 
8.081000 	 -54.084698 	 -43.345858 
8.082000 	 -54.084698 	 -43.345858 
8.083000 	 -54.084698 	 -43.345858 
8.084000 	 -53.909265 	 -43.227740 
8.085000 	 -53.996981 	 -43.286799 
8.086000 	 -53.909265 	 -43.227740 
8.087000 	 -53.821549 	 -43.168680 
8.088000 	 -53.821549 	 -43.168680 
8.089000 	 -53.821549 	 -43.168680 
8.090000 	 -53.733833 	 -43.109621 
8.091000 	 -53.646116 	 -43.050562 
8.092000 	 -53.558400 	 -42.991503 
8.093000 	 -53.558400 	 -42.991503 
8.094000 	 -53.470684 	 -42.932444 
8.095000 	 -53.382968 	 -42.873385 
8.096000 	 -53.295251 	 -42.814326 
8.097000 	 -53.207535 	 -42.755267 
8.098000 	 -53.119819 	 -42.696208 
8.099000 	 -53.119819 	 -42.696208 
8.100000 	 -52.944386 	 -42.578090 
8.101000 	 -52.768954 	 -42.459972 
8.102000 	 -52.593521 	 -42.341854 
8.103000 	 -52.505805 	 -42.282795 
8.104000 	 -52.418089 	 -42.223736 
8.105000 	 -52.330373 	 -42.164676 
8.106000 	 -52.330373 	 -42.164676 
8.107000 	 -52.242656 	 -42.105617 
8.108000 	 -52.154940 	 -42.046558 
8.109000 	 -52.067224 	 -41.987499 
8.110000 	 -51.979508 	 -41.928440 
8.111000 	 -51.891791 	 -41.869381 
8.112000 	 -51.891791 	 -41.869381 
8.113000 	 -51.804075 	 -41.810322 
8.114000 	 -51.716359 	 -41.751263 
8.115000 	 -51.540926 	 -41.633145 
8.116000 	 -51.453210 	 -41.574086 
8.117000 	 -51.277778 	 -41.455968 
8.118000 	 -51.190061 	 -41.396909 
8.119000 	 -51.102345 	 -41.337850 
8.120000 	 -51.014629 	 -41.278791 
8.121000 	 -50.926913 	 -41.219731 
8.122000 	 -50.839196 	 -41.160672 
8.123000 	 -50.576048 	 -40.983495 
8.124000 	 -50.400615 	 -40.865377 
8.125000 	 -50.137466 	 -40.688200 
8.126000 	 -49.962034 	 -40.570082 
8.127000 	 -49.874318 	 -40.511023 
8.128000 	 -49.786601 	 -40.451964 
8.129000 	 -49.698885 	 -40.392905 
8.130000 	 -49.523453 	 -40.274787 
8.131000 	 -49.435736 	 -40.215727 
8.132000 	 -49.260304 	 -40.097609 
8.133000 	 -49.172588 	 -40.038550 
8.134000 	 -48.997155 	 -39.920432 
8.135000 	 -48.909439 	 -39.861373 
8.136000 	 -48.734006 	 -39.743255 
8.137000 	 -48.558574 	 -39.625137 
8.138000 	 -48.383141 	 -39.507019 
8.139000 	 -48.207709 	 -39.388901 
8.140000 	 -48.032276 	 -39.270783 
8.141000 	 -47.944560 	 -39.211723 
8.142000 	 -47.593695 	 -38.975487 
8.143000 	 -47.418263 	 -38.857369 
8.144000 	 -47.242830 	 -38.739251 
8.145000 	 -47.067398 	 -38.621133 
8.146000 	 -46.979682 	 -38.562074 
8.147000 	 -46.891965 	 -38.503015 
8.148000 	 -46.628817 	 -38.325838 
8.149000 	 -46.453384 	 -38.207719 
8.150000 	 -46.365668 	 -38.148660 
8.151000 	 -46.102519 	 -37.971483 
8.152000 	 -45.839370 	 -37.794306 
8.153000 	 -45.663938 	 -37.676188 
8.154000 	 -45.400789 	 -37.499011 
8.155000 	 -45.225357 	 -37.380893 
8.156000 	 -45.049924 	 -37.262774 
8.157000 	 -44.962208 	 -37.203715 
8.158000 	 -44.786775 	 -37.085597 
8.159000 	 -44.435910 	 -36.849361 
8.160000 	 -44.260478 	 -36.731243 
8.161000 	 -44.085045 	 -36.613125 
8.162000 	 -43.821897 	 -36.435948 
8.163000 	 -43.734180 	 -36.376889 
8.164000 	 -43.471032 	 -36.199711 
8.165000 	 -43.383315 	 -36.140652 
8.166000 	 -43.120167 	 -35.963475 
8.167000 	 -42.857018 	 -35.786298 
8.168000 	 -42.593869 	 -35.609121 
8.169000 	 -42.330720 	 -35.431944 
8.170000 	 -42.067572 	 -35.254766 
8.171000 	 -41.892139 	 -35.136648 
8.172000 	 -41.628990 	 -34.959471 
8.173000 	 -41.453558 	 -34.841353 
8.174000 	 -41.278125 	 -34.723235 
8.175000 	 -40.927260 	 -34.486999 
8.176000 	 -40.664112 	 -34.309821 
8.177000 	 -40.400963 	 -34.132644 
8.178000 	 -40.313247 	 -34.073585 
8.179000 	 -40.050098 	 -33.896408 
8.180000 	 -39.874665 	 -33.778290 
8.181000 	 -39.699233 	 -33.660172 
8.182000 	 -39.348368 	 -33.423936 
8.183000 	 -39.260652 	 -33.364877 
8.184000 	 -38.734354 	 -33.010522 
8.185000 	 -38.383489 	 -32.774286 
8.186000 	 -38.208057 	 -32.656168 
8.187000 	 -38.032624 	 -32.538050 
8.188000 	 -37.681759 	 -32.301813 
8.189000 	 -37.506327 	 -32.183695 
8.190000 	 -37.243178 	 -32.006518 
8.191000 	 -37.155462 	 -31.947459 
8.192000 	 -36.892313 	 -31.770282 
8.193000 	 -36.366016 	 -31.415928 
8.194000 	 -36.102867 	 -31.238750 
8.195000 	 -36.015151 	 -31.179691 
8.196000 	 -35.752002 	 -31.002514 
8.197000 	 -35.401137 	 -30.766278 
8.198000 	 -35.225704 	 -30.648160 
8.199000 	 -34.699407 	 -30.293805 
8.200000 	 -34.436258 	 -30.116628 
8.201000 	 -34.173109 	 -29.939451 
8.202000 	 -33.997677 	 -29.821333 
8.203000 	 -33.822244 	 -29.703215 
8.204000 	 -33.646812 	 -29.585097 
8.205000 	 -33.383663 	 -29.407920 
8.206000 	 -32.769649 	 -28.994506 
8.207000 	 -32.418784 	 -28.758270 
8.208000 	 -32.243352 	 -28.640152 
8.209000 	 -32.155636 	 -28.581093 
8.210000 	 -31.892487 	 -28.403915 
8.211000 	 -31.629338 	 -28.226738 
8.212000 	 -31.278473 	 -27.990502 
8.213000 	 -30.927608 	 -27.754266 
8.214000 	 -30.489027 	 -27.458971 
8.215000 	 -30.138162 	 -27.222734 
8.216000 	 -29.962730 	 -27.104616 
8.217000 	 -29.611865 	 -26.868380 
8.218000 	 -29.348716 	 -26.691203 
8.219000 	 -29.173283 	 -26.573085 
8.220000 	 -28.910135 	 -26.395907 
8.221000 	 -28.559270 	 -26.159671 
8.222000 	 -28.120688 	 -25.864376 
8.223000 	 -27.769823 	 -25.628140 
8.224000 	 -27.594391 	 -25.510022 
8.225000 	 -27.068093 	 -25.155667 
8.226000 	 -26.804945 	 -24.978490 
8.227000 	 -26.454080 	 -24.742254 
8.228000 	 -26.278647 	 -24.624136 
8.229000 	 -25.927782 	 -24.387899 
8.230000 	 -25.664633 	 -24.210722 
8.231000 	 -25.401485 	 -24.033545 
8.232000 	 -24.962903 	 -23.738250 
8.233000 	 -24.787471 	 -23.620132 
8.234000 	 -24.436606 	 -23.383895 
8.235000 	 -24.085741 	 -23.147659 
8.236000 	 -23.822592 	 -22.970482 
8.237000 	 -23.384011 	 -22.675187 
8.238000 	 -23.033146 	 -22.438950 
8.239000 	 -22.682281 	 -22.202714 
8.240000 	 -22.331416 	 -21.966478 
8.241000 	 -22.068267 	 -21.789301 
8.242000 	 -21.805119 	 -21.612124 
8.243000 	 -21.366537 	 -21.316828 
8.244000 	 -21.015672 	 -21.080592 
8.245000 	 -20.752524 	 -20.903415 
8.246000 	 -20.489375 	 -20.726238 
8.247000 	 -20.138510 	 -20.490001 
8.248000 	 -19.787645 	 -20.253765 
8.249000 	 -19.349064 	 -19.958470 
8.250000 	 -19.085915 	 -19.781293 
8.251000 	 -18.822766 	 -19.604116 
8.252000 	 -18.384185 	 -19.308820 
8.253000 	 -17.945604 	 -19.013525 
8.254000 	 -17.682455 	 -18.836348 
8.255000 	 -17.331590 	 -18.600112 
8.256000 	 -17.068441 	 -18.422934 
8.257000 	 -16.717576 	 -18.186698 
8.258000 	 -16.366711 	 -17.950462 
8.259000 	 -15.840414 	 -17.596108 
8.260000 	 -15.401833 	 -17.300812 
8.261000 	 -15.226400 	 -17.182694 
8.262000 	 -14.787819 	 -16.887399 
8.263000 	 -14.612386 	 -16.769281 
8.264000 	 -13.998373 	 -16.355867 
8.265000 	 -13.735224 	 -16.178690 
8.266000 	 -13.384359 	 -15.942454 
8.267000 	 -13.121210 	 -15.765277 
8.268000 	 -12.858061 	 -15.588099 
8.269000 	 -12.507196 	 -15.351863 
8.270000 	 -11.980899 	 -14.997509 
8.271000 	 -11.454601 	 -14.643155 
8.272000 	 -11.191453 	 -14.465977 
8.273000 	 -10.840588 	 -14.229741 
8.274000 	 -10.402006 	 -13.934446 
8.275000 	 -10.226574 	 -13.816328 
8.276000 	 -9.963425 	 -13.639151 
8.277000 	 -9.524844 	 -13.343855 
8.278000 	 -9.173979 	 -13.107619 
8.279000 	 -8.647681 	 -12.753265 
8.280000 	 -8.296816 	 -12.517028 
8.281000 	 -7.945951 	 -12.280792 
8.282000 	 -7.595086 	 -12.044556 
8.283000 	 -7.331938 	 -11.867379 
8.284000 	 -6.893357 	 -11.572083 
8.285000 	 -6.542492 	 -11.335847 
8.286000 	 -6.191627 	 -11.099611 
8.287000 	 -5.840762 	 -10.863375 
8.288000 	 -5.402180 	 -10.568079 
8.289000 	 -4.875883 	 -10.213725 
8.290000 	 -4.525018 	 -9.977489 
8.291000 	 -4.261869 	 -9.800312 
8.292000 	 -4.086437 	 -9.682194 
8.293000 	 -3.735572 	 -9.445957 
8.294000 	 -3.209274 	 -9.091603 
8.295000 	 -2.858409 	 -8.855367 
8.296000 	 -2.419828 	 -8.560071 
8.297000 	 -1.981247 	 -8.264776 
8.298000 	 -1.718098 	 -8.087599 
8.299000 	 -1.191800 	 -7.733245 
8.300000 	 -0.753219 	 -7.437949 
8.301000 	 -0.314638 	 -7.142654 
8.302000 	 -0.226922 	 -7.083595 
8.303000 	 0.211660 	 -6.788300 
8.304000 	 0.562525 	 -6.552063 
8.305000 	 0.913389 	 -6.315827 
8.306000 	 1.264254 	 -6.079591 
8.307000 	 1.878268 	 -5.666177 
8.308000 	 2.053701 	 -5.548059 
8.309000 	 2.579998 	 -5.193705 
8.310000 	 2.843147 	 -5.016528 
8.311000 	 3.194012 	 -4.780292 
8.312000 	 3.457161 	 -4.603114 
8.313000 	 3.895742 	 -4.307819 
8.314000 	 4.246607 	 -4.071583 
8.315000 	 4.685188 	 -3.776288 
8.316000 	 5.036053 	 -3.540051 
8.317000 	 5.562351 	 -3.185697 
8.318000 	 6.000932 	 -2.890402 
8.319000 	 6.264081 	 -2.713224 
8.320000 	 6.614946 	 -2.476988 
8.321000 	 7.053527 	 -2.181693 
8.322000 	 7.404392 	 -1.945457 
8.323000 	 7.667541 	 -1.768279 
8.324000 	 8.018406 	 -1.532043 
8.325000 	 8.456987 	 -1.236748 
8.326000 	 8.895568 	 -0.941453 
8.327000 	 9.246433 	 -0.705216 
8.328000 	 9.597298 	 -0.468980 
8.329000 	 9.948163 	 -0.232744 
8.330000 	 10.299028 	 0.003492 
8.331000 	 10.825325 	 0.357847 
8.332000 	 11.263907 	 0.653142 
8.333000 	 11.351623 	 0.712201 
8.334000 	 11.702488 	 0.948437 
8.335000 	 12.228785 	 1.302792 
8.336000 	 12.491934 	 1.479969 
8.337000 	 12.930515 	 1.775264 
8.338000 	 13.369097 	 2.070559 
8.339000 	 13.632245 	 2.247737 
8.340000 	 14.070827 	 2.543032 
8.341000 	 14.421692 	 2.779268 
8.342000 	 14.772557 	 3.015504 
8.343000 	 15.123422 	 3.251741 
8.344000 	 15.386570 	 3.428918 
8.345000 	 15.737435 	 3.665154 
8.346000 	 16.088300 	 3.901390 
8.347000 	 16.702314 	 4.314804 
8.348000 	 17.228611 	 4.669158 
8.349000 	 17.579476 	 4.905394 
8.350000 	 17.842625 	 5.082571 
8.351000 	 18.193490 	 5.318808 
8.352000 	 18.281206 	 5.377867 
8.353000 	 18.807504 	 5.732221 
8.354000 	 19.158369 	 5.968457 
8.355000 	 19.596950 	 6.263753 
8.356000 	 19.947815 	 6.499989 
8.357000 	 20.210964 	 6.677166 
8.358000 	 20.649545 	 6.972461 
8.359000 	 20.912694 	 7.149639 
8.360000 	 21.175843 	 7.326816 
8.361000 	 21.526708 	 7.563052 
8.362000 	 21.877573 	 7.799288 
8.363000 	 22.228438 	 8.035524 
8.364000 	 22.930168 	 8.507997 
8.365000 	 23.105600 	 8.626115 
8.366000 	 23.281033 	 8.744233 
8.367000 	 23.719614 	 9.039528 
8.368000 	 24.070479 	 9.275765 
8.369000 	 24.333628 	 9.452942 
8.370000 	 24.596776 	 9.630119 
8.371000 	 25.035357 	 9.925414 
8.372000 	 25.386222 	 10.161651 
8.373000 	 25.824804 	 10.456946 
8.374000 	 26.175669 	 10.693182 
8.375000 	 26.526534 	 10.929418 
8.376000 	 26.789682 	 11.106596 
8.377000 	 27.052831 	 11.283773 
8.378000 	 27.403696 	 11.520009 
8.379000 	 27.842277 	 11.815304 
8.380000 	 28.017710 	 11.933422 
8.381000 	 28.456291 	 12.228718 
8.382000 	 28.807156 	 12.464954 
8.383000 	 29.158021 	 12.701190 
8.384000 	 29.421170 	 12.878367 
8.385000 	 29.684319 	 13.055545 
8.386000 	 29.947467 	 13.232722 
8.387000 	 30.298332 	 13.468958 
8.388000 	 30.736914 	 13.764253 
8.389000 	 31.000062 	 13.941430 
8.390000 	 31.350927 	 14.177667 
8.391000 	 31.701792 	 14.413903 
8.392000 	 31.877225 	 14.532021 
8.393000 	 32.228090 	 14.768257 
8.394000 	 32.491239 	 14.945434 
8.395000 	 32.929820 	 15.240730 
8.396000 	 33.105252 	 15.358848 
8.397000 	 33.368401 	 15.536025 
8.398000 	 33.806982 	 15.831320 
8.399000 	 34.157847 	 16.067557 
8.400000 	 34.333280 	 16.185675 
8.401000 	 34.684145 	 16.421911 
8.402000 	 35.122726 	 16.717206 
8.403000 	 35.298158 	 16.835324 
8.404000 	 35.473591 	 16.953443 
8.405000 	 35.649023 	 17.071561 
8.406000 	 36.087605 	 17.366856 
8.407000 	 36.438470 	 17.603092 
8.408000 	 36.789335 	 17.839328 
8.409000 	 37.140200 	 18.075565 
8.410000 	 37.315632 	 18.193683 
8.411000 	 37.754213 	 18.488978 
8.412000 	 37.929646 	 18.607096 
8.413000 	 38.192795 	 18.784273 
8.414000 	 38.368227 	 18.902391 
8.415000 	 38.631376 	 19.079569 
8.416000 	 38.982241 	 19.315805 
8.417000 	 39.245390 	 19.492982 
8.418000 	 39.508538 	 19.670159 
8.419000 	 39.859403 	 19.906396 
8.420000 	 40.034836 	 20.024514 
8.421000 	 40.473417 	 20.319809 
8.422000 	 40.736566 	 20.496986 
8.423000 	 40.999715 	 20.674163 
8.424000 	 41.262863 	 20.851340 
8.425000 	 41.438296 	 20.969459 
8.426000 	 41.789161 	 21.205695 
8.427000 	 41.964593 	 21.323813 
8.428000 	 42.052309 	 21.382872 
8.429000 	 42.315458 	 21.560049 
8.430000 	 42.754039 	 21.855344 
8.431000 	 42.929472 	 21.973463 
8.432000 	 43.104904 	 22.091581 
8.433000 	 43.280337 	 22.209699 
8.434000 	 43.543486 	 22.386876 
8.435000 	 43.806634 	 22.564053 
8.436000 	 44.069783 	 22.741230 
8.437000 	 44.420648 	 22.977467 
8.438000 	 44.683797 	 23.154644 
8.439000 	 45.034662 	 23.390880 
8.440000 	 45.210094 	 23.508998 
8.441000 	 45.385527 	 23.627116 
8.442000 	 45.560959 	 23.745234 
8.443000 	 45.824108 	 23.922412 
8.444000 	 45.999541 	 24.040530 
8.445000 	 46.262689 	 24.217707 
8.446000 	 46.438122 	 24.335825 
8.447000 	 46.613554 	 24.453943 
8.448000 	 46.788987 	 24.572061 
8.449000 	 47.052136 	 24.749238 
8.450000 	 47.315284 	 24.926416 
8.451000 	 47.490717 	 25.044534 
8.452000 	 47.666149 	 25.162652 
8.453000 	 48.017014 	 25.398888 
8.454000 	 48.192447 	 25.517006 
8.455000 	 48.455596 	 25.694183 
8.456000 	 48.631028 	 25.812302 
8.457000 	 48.894177 	 25.989479 
8.458000 	 48.981893 	 26.048538 
8.459000 	 49.245042 	 26.225715 
8.460000 	 49.332758 	 26.284774 
8.461000 	 49.508190 	 26.402892 
8.462000 	 49.683623 	 26.521010 
8.463000 	 49.859055 	 26.639128 
8.464000 	 49.946772 	 26.698187 
8.465000 	 50.122204 	 26.816306 
8.466000 	 50.209920 	 26.875365 
8.467000 	 50.473069 	 27.052542 
8.468000 	 50.648502 	 27.170660 
8.469000 	 50.911650 	 27.347837 
8.470000 	 51.087083 	 27.465955 
8.471000 	 51.174799 	 27.525014 
8.472000 	 51.262515 	 27.584073 
8.473000 	 51.613380 	 27.820310 
8.474000 	 51.964245 	 28.056546 
8.475000 	 52.051962 	 28.115605 
8.476000 	 52.139678 	 28.174664 
8.477000 	 52.315110 	 28.292782 
8.478000 	 52.402827 	 28.351841 
8.479000 	 52.490543 	 28.410900 
8.480000 	 52.665975 	 28.529018 
8.481000 	 52.841408 	 28.647136 
8.482000 	 53.016840 	 28.765254 
8.483000 	 53.016840 	 28.765254 
8.484000 	 53.104557 	 28.824314 
8.485000 	 53.279989 	 28.942432 
8.486000 	 53.455422 	 29.060550 
8.487000 	 53.630854 	 29.178668 
8.488000 	 53.806287 	 29.296786 
8.489000 	 53.894003 	 29.355845 
8.490000 	 53.981719 	 29.414904 
8.491000 	 54.157152 	 29.533022 
8.492000 	 54.244868 	 29.592081 
8.493000 	 54.420300 	 29.710199 
8.494000 	 54.508017 	 29.769259 
8.495000 	 54.595733 	 29.828318 
8.496000 	 54.683449 	 29.887377 
8.497000 	 54.771165 	 29.946436 
8.498000 	 54.858882 	 30.005495 
8.499000 	 55.034314 	 30.123613 
8.500000 	 55.122030 	 30.182672 
8.501000 	 55.209747 	 30.241731 
8.502000 	 55.297463 	 30.300790 
8.503000 	 55.472895 	 30.418908 
8.504000 	 55.560612 	 30.477967 
8.505000 	 55.648328 	 30.537026 
8.506000 	 55.648328 	 30.537026 
8.507000 	 55.736044 	 30.596085 
8.508000 	 55.736044 	 30.596085 
8.509000 	 55.911477 	 30.714203 
8.510000 	 55.911477 	 30.714203 
8.511000 	 56.086909 	 30.832322 
8.512000 	 56.174625 	 30.891381 
8.513000 	 56.174625 	 30.891381 
8.514000 	 56.262342 	 30.950440 
8.515000 	 56.350058 	 31.009499 
8.516000 	 56.525490 	 31.127617 
8.517000 	 56.525490 	 31.127617 
8.518000 	 56.525490 	 31.127617 
8.519000 	 56.700923 	 31.245735 
8.520000 	 56.700923 	 31.245735 
8.521000 	 56.876355 	 31.363853 
8.522000 	 56.876355 	 31.363853 
8.523000 	 57.051788 	 31.481971 
8.524000 	 57.139504 	 31.541030 
8.525000 	 57.051788 	 31.481971 
8.526000 	 57.051788 	 31.481971 
8.527000 	 57.139504 	 31.541030 
8.528000 	 57.227220 	 31.600089 
8.529000 	 57.227220 	 31.600089 
8.530000 	 57.227220 	 31.600089 
8.531000 	 57.314936 	 31.659148 
8.532000 	 57.314936 	 31.659148 
8.533000 	 57.227220 	 31.600089 
8.534000 	 57.314936 	 31.659148 
8.535000 	 57.402653 	 31.718207 
8.536000 	 57.402653 	 31.718207 
8.537000 	 57.402653 	 31.718207 
8.538000 	 57.402653 	 31.718207 
8.539000 	 57.402653 	 31.718207 
8.540000 	 57.402653 	 31.718207 
8.541000 	 57.402653 	 31.718207 
8.542000 	 57.402653 	 31.718207 
8.543000 	 57.490369 	 31.777267 
8.544000 	 57.402653 	 31.718207 
8.545000 	 57.490369 	 31.777267 
8.546000 	 57.490369 	 31.777267 
8.547000 	 57.402653 	 31.718207 
8.548000 	 57.402653 	 31.718207 
8.549000 	 57.402653 	 31.718207 
8.550000 	 57.402653 	 31.718207 
8.551000 	 57.402653 	 31.718207 
8.552000 	 57.402653 	 31.718207 
8.553000 	 57.402653 	 31.718207 
8.554000 	 57.314936 	 31.659148 
8.555000 	 57.402653 	 31.718207 
8.556000 	 57.402653 	 31.718207 
8.557000 	 57.314936 	 31.659148 
8.558000 	 57.314936 	 31.659148 
8.559000 	 57.314936 	 31.659148 
8.560000 	 57.227220 	 31.600089 
8.561000 	 57.227220 	 31.600089 
8.562000 	 57.227220 	 31.600089 
8.563000 	 57.139504 	 31.541030 
8.564000 	 57.139504 	 31.541030 
8.565000 	 57.051788 	 31.481971 
8.566000 	 57.051788 	 31.481971 
8.567000 	 57.051788 	 31.481971 
8.568000 	 56.876355 	 31.363853 
8.569000 	 56.876355 	 31.363853 
8.570000 	 56.788639 	 31.304794 
8.571000 	 56.700923 	 31.245735 
8.572000 	 56.613207 	 31.186676 
8.573000 	 56.613207 	 31.186676 
8.574000 	 56.525490 	 31.127617 
8.575000 	 56.437774 	 31.068558 
8.576000 	 56.350058 	 31.009499 
8.577000 	 56.262342 	 30.950440 
8.578000 	 56.174625 	 30.891381 
8.579000 	 56.086909 	 30.832322 
8.580000 	 55.999193 	 30.773263 
8.581000 	 55.911477 	 30.714203 
8.582000 	 55.911477 	 30.714203 
8.583000 	 55.823760 	 30.655144 
8.584000 	 55.648328 	 30.537026 
8.585000 	 55.648328 	 30.537026 
8.586000 	 55.648328 	 30.537026 
8.587000 	 55.560612 	 30.477967 
8.588000 	 55.385179 	 30.359849 
8.589000 	 55.297463 	 30.300790 
8.590000 	 55.209747 	 30.241731 
8.591000 	 55.122030 	 30.182672 
8.592000 	 55.034314 	 30.123613 
8.593000 	 54.946598 	 30.064554 
8.594000 	 54.771165 	 29.946436 
8.595000 	 54.683449 	 29.887377 
8.596000 	 54.595733 	 29.828318 
8.597000 	 54.508017 	 29.769259 
8.598000 	 54.420300 	 29.710199 
8.599000 	 54.332584 	 29.651140 
8.600000 	 54.244868 	 29.592081 
8.601000 	 53.981719 	 29.414904 
8.602000 	 53.894003 	 29.355845 
8.603000 	 53.806287 	 29.296786 
8.604000 	 53.718570 	 29.237727 
8.605000 	 53.543138 	 29.119609 
8.606000 	 53.367705 	 29.001491 
8.607000 	 53.279989 	 28.942432 
8.608000 	 53.279989 	 28.942432 
8.609000 	 53.016840 	 28.765254 
8.610000 	 52.929124 	 28.706195 
8.611000 	 52.753692 	 28.588077 
8.612000 	 52.665975 	 28.529018 
8.613000 	 52.490543 	 28.410900 
8.614000 	 52.402827 	 28.351841 
8.615000 	 52.227394 	 28.233723 
8.616000 	 52.051962 	 28.115605 
8.617000 	 52.051962 	 28.115605 
8.618000 	 51.876529 	 27.997487 
