time (s) 	 Voltage output 	 Flowrate (scfm) 
6.400000 	 2.508364 	 2.508364 
6.410000 	 2.508364 	 2.508364 
6.420000 	 2.508364 	 2.508364 
6.430000 	 2.508364 	 2.508364 
6.440000 	 2.508364 	 2.508364 
6.450000 	 2.508364 	 2.508364 
6.460000 	 2.508364 	 2.508364 
6.470000 	 2.508364 	 2.508364 
6.480000 	 2.508364 	 2.508364 
6.490000 	 2.508364 	 2.508364 
6.500000 	 2.508364 	 2.508364 
6.510000 	 2.509651 	 2.509651 
6.520000 	 2.509651 	 2.509651 
6.530000 	 2.508364 	 2.508364 
6.540000 	 2.509651 	 2.509651 
6.550000 	 2.508364 	 2.508364 
6.560000 	 2.508364 	 2.508364 
6.570000 	 2.508364 	 2.508364 
6.580000 	 2.508364 	 2.508364 
6.590000 	 2.508364 	 2.508364 
6.600000 	 2.508364 	 2.508364 
6.610000 	 2.508364 	 2.508364 
6.620000 	 2.508364 	 2.508364 
6.630000 	 2.508364 	 2.508364 
6.640000 	 2.508364 	 2.508364 
6.650000 	 2.508364 	 2.508364 
6.660000 	 2.508364 	 2.508364 
6.670000 	 2.508364 	 2.508364 
6.680000 	 2.508364 	 2.508364 
6.690000 	 2.508364 	 2.508364 
6.700000 	 2.508364 	 2.508364 
6.710000 	 2.508364 	 2.508364 
6.720000 	 2.508364 	 2.508364 
6.730000 	 2.508364 	 2.508364 
6.740000 	 2.508364 	 2.508364 
6.750000 	 2.508364 	 2.508364 
6.760000 	 2.508364 	 2.508364 
6.770000 	 2.508364 	 2.508364 
6.780000 	 2.508364 	 2.508364 
6.790000 	 2.509651 	 2.509651 
6.800000 	 2.508364 	 2.508364 
6.810000 	 2.508364 	 2.508364 
6.820000 	 2.508364 	 2.508364 
6.830000 	 2.508364 	 2.508364 
6.840000 	 2.508364 	 2.508364 
6.850000 	 2.508364 	 2.508364 
6.860000 	 2.508364 	 2.508364 
6.870000 	 2.508364 	 2.508364 
6.880000 	 2.508364 	 2.508364 
6.890000 	 2.508364 	 2.508364 
