# time_s,loadcell_V
2.791000,0.090718
2.792000,0.091600
2.793000,0.091277
2.794000,0.089984
2.795000,0.081951
2.796000,0.092562
2.797000,0.090455
2.798000,0.097637
2.799000,0.086065
2.800000,0.091864
2.801000,0.094167
2.802000,0.082524
2.803000,0.088940
2.804000,0.086971
2.805000,0.087726
2.806000,0.090088
2.807000,0.085731
2.808000,0.090936
2.809000,0.091494
2.810000,0.090714
2.811000,0.088038
2.812000,0.085674
2.813000,0.085726
2.814000,0.092275
2.815000,0.087304
2.816000,0.091233
2.817000,0.099006
2.818000,0.087354
2.819000,0.090820
2.820000,0.091570
2.821000,0.091824
2.822000,0.090012
2.823000,0.087941
2.824000,0.091327
2.825000,0.091176
2.826000,0.090597
2.827000,0.090131
2.828000,0.087221
2.829000,0.089496
2.830000,0.093186
2.831000,0.094968
2.832000,0.088819
2.833000,0.089057
2.834000,0.089868
2.835000,0.085849
2.836000,0.090938
2.837000,0.088350
2.838000,0.088773
2.839000,0.083026
2.840000,0.087024
2.841000,0.092064
2.842000,0.091030
2.843000,0.091005
2.844000,0.093144
2.845000,0.086274
2.846000,0.089205
2.847000,0.086474
2.848000,0.087008
2.849000,0.089580
2.850000,0.086671
2.851000,0.087435
2.852000,0.085854
2.853000,0.089248
2.854000,0.092212
2.855000,0.084408
2.856000,0.084950
2.857000,0.086745
2.858000,0.086967
2.859000,0.086609
2.860000,0.090372
2.861000,0.087950
2.862000,0.091485
2.863000,0.087654
2.864000,0.087777
2.865000,0.083130
2.866000,0.089233
2.867000,0.085469
2.868000,0.093092
2.869000,0.086155
2.870000,0.086741
2.871000,0.089116
2.872000,0.089146
2.873000,0.090049
2.874000,0.085788
2.875000,0.097320
2.876000,0.088644
2.877000,0.091773
2.878000,0.085730
2.879000,0.089397
2.880000,0.094429
2.881000,0.088238
2.882000,0.089760
2.883000,0.095104
2.884000,0.094095
2.885000,0.093250
2.886000,0.094355
2.887000,0.092858
2.888000,0.086028
2.889000,0.087766
2.890000,0.090383
2.891000,0.087710
2.892000,0.086074
2.893000,0.089300
2.894000,0.087721
2.895000,0.094149
2.896000,0.086138
2.897000,0.092050
2.898000,0.088393
2.899000,0.087029
2.900000,0.082807
2.901000,0.090141
2.902000,0.088483
2.903000,0.086344
2.904000,0.090087
2.905000,0.084798
2.906000,0.089202
2.907000,0.091413
2.908000,0.086304
2.909000,0.087660
2.910000,0.093069
2.911000,0.089440
2.912000,0.088090
2.913000,0.089461
2.914000,0.096540
2.915000,0.088499
2.916000,0.081328
2.917000,0.091290
2.918000,0.091646
2.919000,0.091021
2.920000,0.085848
2.921000,0.083381
2.922000,0.091324
2.923000,0.083724
2.924000,0.092013
2.925000,0.089039
2.926000,0.089778
2.927000,0.091787
2.928000,0.089600
2.929000,0.089818
2.930000,0.086508
2.931000,0.086242
2.932000,0.086790
2.933000,0.091252
2.934000,0.089304
2.935000,0.088482
2.936000,0.086530
2.937000,0.095221
2.938000,0.092018
2.939000,0.093176
2.940000,0.086769
2.941000,0.088757
2.942000,0.091804
2.943000,0.085907
2.944000,0.089012
2.945000,0.087372
2.946000,0.086315
2.947000,0.086141
2.948000,0.086394
2.949000,0.084138
2.950000,0.087709
2.951000,0.090861
2.952000,0.091502
2.953000,0.089370
2.954000,0.091064
2.955000,0.090269
2.956000,0.087407
2.957000,0.086562
2.958000,0.086214
2.959000,0.091581
2.960000,0.087826
2.961000,0.091556
2.962000,0.089845
2.963000,0.086659
2.964000,0.085891
2.965000,0.086118
2.966000,0.083201
2.967000,0.083715
2.968000,0.087321
2.969000,0.088423
2.970000,0.089181
2.971000,0.087571
2.972000,0.089572
2.973000,0.090155
2.974000,0.095209
2.975000,0.083982
2.976000,0.090573
2.977000,0.085759
2.978000,0.087169
2.979000,0.087224
2.980000,0.090921
2.981000,0.087610
2.982000,0.091478
2.983000,0.091389
2.984000,0.092578
2.985000,0.089891
2.986000,0.091221
2.987000,0.088812
2.988000,0.083906
2.989000,0.091013
2.990000,0.087674
2.991000,0.085008
2.992000,0.085655
2.993000,0.090857
2.994000,0.093368
2.995000,0.094384
2.996000,0.086420
2.997000,0.088219
2.998000,0.092464
2.999000,0.094422
