time (s) 	 Flowrate (scfm) 
1.015000 	 22.129019 
1.016000 	 22.129019 
1.017000 	 22.255017 
1.018000 	 22.003021 
1.019000 	 22.003021 
1.020000 	 22.003021 
1.021000 	 22.003021 
1.022000 	 22.381014 
1.023000 	 22.381014 
1.024000 	 22.003021 
1.025000 	 21.877023 
1.026000 	 22.255017 
1.027000 	 22.255017 
1.028000 	 22.255017 
1.029000 	 22.255017 
1.030000 	 22.003021 
1.031000 	 21.877023 
1.032000 	 22.003021 
1.033000 	 22.003021 
1.034000 	 22.129019 
1.035000 	 22.129019 
1.036000 	 22.129019 
1.037000 	 22.129019 
1.038000 	 22.381014 
1.039000 	 22.381014 
1.040000 	 22.255017 
1.041000 	 22.003021 
1.042000 	 22.129019 
1.043000 	 22.129019 
1.044000 	 22.003021 
1.045000 	 22.129019 
1.046000 	 22.129019 
1.047000 	 22.129019 
1.048000 	 22.129019 
1.049000 	 21.877023 
1.050000 	 22.003021 
1.051000 	 21.877023 
1.052000 	 21.877023 
1.053000 	 22.003021 
1.054000 	 22.003021 
1.055000 	 22.129019 
1.056000 	 22.129019 
1.057000 	 22.003021 
1.058000 	 22.255017 
1.059000 	 22.129019 
1.060000 	 22.381014 
1.061000 	 22.129019 
1.062000 	 22.129019 
1.063000 	 22.129019 
1.064000 	 22.129019 
1.065000 	 22.003021 
1.066000 	 22.003021 
1.067000 	 22.255017 
