time (s) 	 Voltage (V) 
3.315000 	 6.758009 
3.316000 	 6.747710 
3.317000 	 6.736123 
3.318000 	 6.725823 
3.319000 	 6.714236 
3.320000 	 6.701362 
3.321000 	 6.691062 
3.322000 	 6.680763 
3.323000 	 6.669176 
3.324000 	 6.656302 
3.325000 	 6.646002 
3.326000 	 6.635702 
3.327000 	 6.624115 
3.328000 	 6.611241 
3.329000 	 6.600941 
3.330000 	 6.589355 
3.331000 	 6.576480 
3.332000 	 6.564893 
3.333000 	 6.553306 
3.334000 	 6.543007 
3.335000 	 6.531420 
3.336000 	 6.518545 
3.337000 	 6.506958 
3.338000 	 6.495371 
3.339000 	 6.485072 
3.340000 	 6.473485 
3.341000 	 6.461898 
3.342000 	 6.447736 
3.343000 	 6.438724 
3.344000 	 6.425849 
3.345000 	 6.414262 
3.346000 	 6.401388 
3.347000 	 6.391088 
3.348000 	 6.379501 
3.349000 	 6.367914 
3.350000 	 6.356327 
3.351000 	 6.343453 
3.352000 	 6.331866 
3.353000 	 6.317704 
3.354000 	 6.307405 
3.355000 	 6.297105 
3.356000 	 6.284231 
3.357000 	 6.271356 
3.358000 	 6.259769 
3.359000 	 6.246895 
3.360000 	 6.235308 
3.361000 	 6.225008 
3.362000 	 6.212134 
3.363000 	 6.200547 
3.364000 	 6.188960 
3.365000 	 6.177373 
3.366000 	 6.164499 
3.367000 	 6.151624 
3.368000 	 6.141325 
3.369000 	 6.128450 
3.370000 	 6.116863 
3.371000 	 6.105276 
3.372000 	 6.092402 
3.373000 	 6.080815 
3.374000 	 6.067940 
3.375000 	 6.056353 
3.376000 	 6.044766 
3.377000 	 6.031892 
3.378000 	 6.020305 
3.379000 	 6.007431 
3.380000 	 5.995844 
3.381000 	 5.984257 
3.382000 	 5.970095 
3.383000 	 5.958508 
3.384000 	 5.946921 
3.385000 	 5.934046 
3.386000 	 5.922459 
3.387000 	 5.909585 
3.388000 	 5.896711 
3.389000 	 5.886411 
3.390000 	 5.872249 
3.391000 	 5.860662 
3.392000 	 5.849075 
3.393000 	 5.836201 
3.394000 	 5.823326 
3.395000 	 5.813027 
3.396000 	 5.798865 
3.397000 	 5.787278 
3.398000 	 5.775691 
3.399000 	 5.764104 
3.400000 	 5.751230 
3.401000 	 5.738355 
3.402000 	 5.725481 
3.403000 	 5.712606 
3.404000 	 5.701019 
3.405000 	 5.688145 
3.406000 	 5.675270 
3.407000 	 5.663684 
3.408000 	 5.650809 
3.409000 	 5.639222 
3.410000 	 5.626348 
3.411000 	 5.613473 
3.412000 	 5.603174 
3.413000 	 5.590299 
3.414000 	 5.576137 
3.415000 	 5.563263 
3.416000 	 5.551676 
3.417000 	 5.540089 
3.418000 	 5.527215 
3.419000 	 5.515628 
3.420000 	 5.502753 
3.421000 	 5.489879 
3.422000 	 5.477004 
3.423000 	 5.465417 
3.424000 	 5.452543 
3.425000 	 5.440956 
3.426000 	 5.428082 
3.427000 	 5.413920 
3.428000 	 5.403620 
3.429000 	 5.389458 
3.430000 	 5.377871 
3.431000 	 5.364997 
3.432000 	 5.352122 
3.433000 	 5.340535 
3.434000 	 5.326374 
3.435000 	 5.314787 
3.436000 	 5.303200 
3.437000 	 5.290325 
3.438000 	 5.277451 
3.439000 	 5.264576 
3.440000 	 5.251702 
3.441000 	 5.240115 
3.442000 	 5.225953 
3.443000 	 5.214366 
3.444000 	 5.202779 
3.445000 	 5.189905 
3.446000 	 5.175743 
3.447000 	 5.162868 
3.448000 	 5.151281 
3.449000 	 5.138407 
3.450000 	 5.126820 
3.451000 	 5.113946 
3.452000 	 5.102359 
3.453000 	 5.089484 
3.454000 	 5.076610 
3.455000 	 5.063735 
3.456000 	 5.050861 
3.457000 	 5.039274 
3.458000 	 5.026400 
3.459000 	 5.013525 
3.460000 	 5.000651 
3.461000 	 4.989064 
3.462000 	 4.976189 
3.463000 	 4.962027 
3.464000 	 4.951728 
3.465000 	 4.938854 
3.466000 	 4.925979 
3.467000 	 4.913105 
3.468000 	 4.900230 
3.469000 	 4.888643 
3.470000 	 4.874481 
3.471000 	 4.861607 
3.472000 	 4.850020 
3.473000 	 4.837146 
3.474000 	 4.825559 
3.475000 	 4.812684 
3.476000 	 4.799810 
3.477000 	 4.786935 
3.478000 	 4.775348 
3.479000 	 4.762474 
3.480000 	 4.749599 
3.481000 	 4.736725 
3.482000 	 4.725138 
3.483000 	 4.712264 
3.484000 	 4.700677 
3.485000 	 4.687802 
3.486000 	 4.673640 
3.487000 	 4.662053 
3.488000 	 4.649179 
3.489000 	 4.636305 
3.490000 	 4.624718 
3.491000 	 4.613131 
3.492000 	 4.598969 
3.493000 	 4.587382 
3.494000 	 4.574507 
3.495000 	 4.561633 
3.496000 	 4.550046 
3.497000 	 4.537172 
3.498000 	 4.524297 
3.499000 	 4.511423 
3.500000 	 4.499836 
3.501000 	 4.486961 
3.502000 	 4.474087 
3.503000 	 4.462500 
3.504000 	 4.450913 
3.505000 	 4.438038 
3.506000 	 4.425164 
3.507000 	 4.412290 
3.508000 	 4.399415 
3.509000 	 4.387828 
3.510000 	 4.376241 
3.511000 	 4.363367 
3.512000 	 4.349205 
3.513000 	 4.337618 
3.514000 	 4.326031 
3.515000 	 4.313157 
3.516000 	 4.300282 
3.517000 	 4.288695 
3.518000 	 4.275821 
3.519000 	 4.264234 
3.520000 	 4.251359 
3.521000 	 4.239772 
3.522000 	 4.226898 
3.523000 	 4.214024 
3.524000 	 4.202437 
3.525000 	 4.189562 
3.526000 	 4.176688 
3.527000 	 4.165101 
3.528000 	 4.152226 
3.529000 	 4.140639 
3.530000 	 4.127765 
3.531000 	 4.114890 
3.532000 	 4.103303 
3.533000 	 4.091716 
3.534000 	 4.078842 
3.535000 	 4.065968 
3.536000 	 4.054381 
3.537000 	 4.042794 
3.538000 	 4.029919 
3.539000 	 4.017045 
3.540000 	 4.005458 
3.541000 	 3.993871 
3.542000 	 3.980996 
3.543000 	 3.969409 
3.544000 	 3.956535 
3.545000 	 3.944948 
3.546000 	 3.932074 
3.547000 	 3.921774 
3.548000 	 3.908900 
3.549000 	 3.896025 
3.550000 	 3.884438 
3.551000 	 3.872851 
3.552000 	 3.858689 
3.553000 	 3.848390 
3.554000 	 3.835515 
3.555000 	 3.823928 
3.556000 	 3.812342 
3.557000 	 3.799467 
3.558000 	 3.787880 
3.559000 	 3.776293 
3.560000 	 3.764706 
3.561000 	 3.751832 
3.562000 	 3.738957 
3.563000 	 3.728658 
3.564000 	 3.718358 
3.565000 	 3.704196 
3.566000 	 3.692609 
3.567000 	 3.681022 
3.568000 	 3.669435 
3.569000 	 3.657848 
3.570000 	 3.644974 
3.571000 	 3.633387 
3.572000 	 3.621800 
3.573000 	 3.610213 
3.574000 	 3.598626 
3.575000 	 3.585752 
3.576000 	 3.575452 
3.577000 	 3.562578 
3.578000 	 3.550991 
3.579000 	 3.539404 
3.580000 	 3.527817 
3.581000 	 3.516230 
3.582000 	 3.503355 
3.583000 	 3.491768 
3.584000 	 3.481469 
3.585000 	 3.468594 
3.586000 	 3.457007 
3.587000 	 3.446708 
3.588000 	 3.433833 
3.589000 	 3.423534 
3.590000 	 3.410660 
3.591000 	 3.399073 
3.592000 	 3.388773 
3.593000 	 3.375899 
3.594000 	 3.364312 
3.595000 	 3.352725 
3.596000 	 3.342425 
3.597000 	 3.330838 
3.598000 	 3.319251 
3.599000 	 3.306377 
3.600000 	 3.296077 
3.601000 	 3.285778 
3.602000 	 3.274191 
3.603000 	 3.262604 
3.604000 	 3.251017 
3.605000 	 3.239430 
3.606000 	 3.227843 
3.607000 	 3.216256 
3.608000 	 3.205956 
3.609000 	 3.194369 
3.610000 	 3.182782 
3.611000 	 3.173770 
3.612000 	 3.160896 
3.613000 	 3.150596 
3.614000 	 3.137722 
3.615000 	 3.128710 
3.616000 	 3.117123 
3.617000 	 3.104248 
3.618000 	 3.093949 
3.619000 	 3.084937 
3.620000 	 3.070775 
3.621000 	 3.061763 
3.622000 	 3.050176 
3.623000 	 3.039876 
3.624000 	 3.028289 
3.625000 	 3.016702 
3.626000 	 3.006403 
3.627000 	 2.996103 
3.628000 	 2.984516 
3.629000 	 2.972929 
3.630000 	 2.962630 
3.631000 	 2.952330 
3.632000 	 2.942031 
3.633000 	 2.929156 
3.634000 	 2.920144 
3.635000 	 2.908557 
3.636000 	 2.898257 
3.637000 	 2.886671 
3.638000 	 2.875084 
3.639000 	 2.866071 
3.640000 	 2.855772 
3.641000 	 2.844185 
3.642000 	 2.835173 
3.643000 	 2.823586 
3.644000 	 2.813286 
3.645000 	 2.801699 
3.646000 	 2.790112 
3.647000 	 2.781100 
3.648000 	 2.770801 
3.649000 	 2.760501 
3.650000 	 2.748914 
3.651000 	 2.739902 
3.652000 	 2.729603 
3.653000 	 2.719303 
3.654000 	 2.707716 
3.655000 	 2.698704 
3.656000 	 2.688404 
3.657000 	 2.679392 
3.658000 	 2.669093 
3.659000 	 2.657506 
3.660000 	 2.647206 
3.661000 	 2.635619 
3.662000 	 2.627895 
3.663000 	 2.615020 
3.664000 	 2.606008 
3.665000 	 2.595709 
3.666000 	 2.586696 
3.667000 	 2.576397 
3.668000 	 2.566097 
3.669000 	 2.555798 
3.670000 	 2.548073 
3.671000 	 2.535199 
3.672000 	 2.526187 
3.673000 	 2.517175 
3.674000 	 2.506875 
3.675000 	 2.497863 
3.676000 	 2.486276 
3.677000 	 2.475976 
3.678000 	 2.468252 
3.679000 	 2.459240 
3.680000 	 2.446365 
3.681000 	 2.438641 
3.682000 	 2.428341 
3.683000 	 2.419329 
3.684000 	 2.407742 
3.685000 	 2.398730 
3.686000 	 2.389718 
3.687000 	 2.381993 
3.688000 	 2.370406 
3.689000 	 2.360107 
3.690000 	 2.351095 
3.691000 	 2.342082 
3.692000 	 2.333070 
3.693000 	 2.324058 
3.694000 	 2.313759 
3.695000 	 2.304747 
3.696000 	 2.295735 
3.697000 	 2.285435 
3.698000 	 2.276423 
3.699000 	 2.267411 
3.700000 	 2.258399 
3.701000 	 2.248099 
3.702000 	 2.240374 
3.703000 	 2.231362 
3.704000 	 2.222350 
3.705000 	 2.214626 
3.706000 	 2.203039 
3.707000 	 2.195314 
3.708000 	 2.185014 
3.709000 	 2.177290 
3.710000 	 2.166990 
3.711000 	 2.157978 
3.712000 	 2.150254 
3.713000 	 2.142529 
3.714000 	 2.130942 
3.715000 	 2.123217 
3.716000 	 2.114205 
3.717000 	 2.106480 
3.718000 	 2.096181 
3.719000 	 2.088456 
3.720000 	 2.079444 
3.721000 	 2.071720 
3.722000 	 2.066570 
3.723000 	 2.052408 
3.724000 	 2.044683 
3.725000 	 2.036959 
3.726000 	 2.030521 
3.727000 	 2.018934 
3.728000 	 2.011210 
3.729000 	 2.004773 
3.730000 	 1.997048 
3.731000 	 1.986748 
3.732000 	 1.976449 
3.733000 	 1.970012 
3.734000 	 1.962287 
3.735000 	 1.951987 
3.736000 	 1.942975 
3.737000 	 1.936538 
3.738000 	 1.930101 
3.739000 	 1.921089 
3.740000 	 1.913364 
3.741000 	 1.904352 
3.742000 	 1.896627 
3.743000 	 1.888903 
3.744000 	 1.878603 
3.745000 	 1.872166 
3.746000 	 1.865729 
3.747000 	 1.858004 
3.748000 	 1.848992 
3.749000 	 1.841267 
3.750000 	 1.834830 
3.751000 	 1.827106 
3.752000 	 1.819381 
3.753000 	 1.810369 
3.754000 	 1.802644 
3.755000 	 1.796207 
3.756000 	 1.788482 
3.757000 	 1.779470 
3.758000 	 1.771745 
3.759000 	 1.766596 
3.760000 	 1.760159 
3.761000 	 1.749859 
3.762000 	 1.742134 
3.763000 	 1.735697 
3.764000 	 1.729260 
3.765000 	 1.721535 
3.766000 	 1.713811 
3.767000 	 1.707373 
3.768000 	 1.699649 
3.769000 	 1.697074 
3.770000 	 1.684199 
3.771000 	 1.679050 
3.772000 	 1.672612 
3.773000 	 1.667463 
3.774000 	 1.658451 
3.775000 	 1.649438 
3.776000 	 1.644289 
3.777000 	 1.639139 
3.778000 	 1.628839 
3.779000 	 1.622402 
3.780000 	 1.615965 
3.781000 	 1.610815 
3.782000 	 1.601803 
3.783000 	 1.595366 
3.784000 	 1.590216 
3.785000 	 1.585066 
3.786000 	 1.577342 
3.787000 	 1.568330 
3.788000 	 1.561892 
3.789000 	 1.556743 
3.790000 	 1.551593 
3.791000 	 1.542581 
3.792000 	 1.537431 
3.793000 	 1.530994 
3.794000 	 1.524557 
3.795000 	 1.516832 
3.796000 	 1.511682 
3.797000 	 1.506532 
3.798000 	 1.500095 
3.799000 	 1.494945 
3.800000 	 1.487221 
3.801000 	 1.480784 
3.802000 	 1.476921 
3.803000 	 1.469197 
3.804000 	 1.462759 
3.805000 	 1.457610 
3.806000 	 1.451172 
3.807000 	 1.446023 
3.808000 	 1.438298 
3.809000 	 1.433148 
3.810000 	 1.427998 
3.811000 	 1.422849 
3.812000 	 1.416411 
3.813000 	 1.411262 
3.814000 	 1.404824 
3.815000 	 1.399675 
3.816000 	 1.398387 
3.817000 	 1.388088 
3.818000 	 1.382938 
3.819000 	 1.379076 
3.820000 	 1.376501 
3.821000 	 1.367489 
3.822000 	 1.361051 
3.823000 	 1.355902 
3.824000 	 1.353327 
3.825000 	 1.344315 
3.826000 	 1.340452 
3.827000 	 1.336590 
3.828000 	 1.332728 
3.829000 	 1.326290 
3.830000 	 1.319853 
3.831000 	 1.315991 
3.832000 	 1.312129 
3.833000 	 1.308266 
3.834000 	 1.299254 
3.835000 	 1.295392 
3.836000 	 1.291530 
3.837000 	 1.287667 
3.838000 	 1.281230 
3.839000 	 1.277368 
3.840000 	 1.272218 
3.841000 	 1.268356 
3.842000 	 1.261918 
3.843000 	 1.258056 
3.844000 	 1.254194 
3.845000 	 1.250331 
3.846000 	 1.242607 
3.847000 	 1.240032 
3.848000 	 1.238744 
3.849000 	 1.232307 
3.850000 	 1.227157 
3.851000 	 1.222008 
3.852000 	 1.218145 
3.853000 	 1.215570 
3.854000 	 1.210421 
3.855000 	 1.203983 
3.856000 	 1.202696 
3.857000 	 1.198834 
3.858000 	 1.196259 
3.859000 	 1.188534 
3.860000 	 1.185959 
3.861000 	 1.182097 
3.862000 	 1.178235 
3.863000 	 1.178235 
3.864000 	 1.170510 
3.865000 	 1.167935 
3.866000 	 1.162785 
3.867000 	 1.161498 
3.868000 	 1.155061 
3.869000 	 1.151198 
3.870000 	 1.148623 
3.871000 	 1.147336 
3.872000 	 1.140899 
3.873000 	 1.137036 
3.874000 	 1.134462 
3.875000 	 1.133174 
3.876000 	 1.126737 
3.877000 	 1.124162 
3.878000 	 1.121587 
3.879000 	 1.119012 
3.880000 	 1.119012 
3.881000 	 1.112575 
3.882000 	 1.108713 
3.883000 	 1.107425 
3.884000 	 1.106138 
3.885000 	 1.099701 
3.886000 	 1.095838 
3.887000 	 1.095838 
3.888000 	 1.093263 
3.889000 	 1.086826 
3.890000 	 1.085539 
3.891000 	 1.081676 
3.892000 	 1.081676 
3.893000 	 1.076527 
3.894000 	 1.073952 
3.895000 	 1.072664 
3.896000 	 1.070089 
3.897000 	 1.067515 
3.898000 	 1.062365 
3.899000 	 1.062365 
3.900000 	 1.061077 
3.901000 	 1.055928 
3.902000 	 1.054640 
3.903000 	 1.053353 
3.904000 	 1.052065 
3.905000 	 1.048203 
3.906000 	 1.044341 
3.907000 	 1.043053 
3.908000 	 1.041766 
3.909000 	 1.039191 
3.910000 	 1.039191 
3.911000 	 1.035329 
3.912000 	 1.034041 
3.913000 	 1.031466 
3.914000 	 1.031466 
3.915000 	 1.026316 
3.916000 	 1.025029 
3.917000 	 1.025029 
3.918000 	 1.023742 
3.919000 	 1.019879 
3.920000 	 1.018592 
3.921000 	 1.017304 
3.922000 	 1.017304 
3.923000 	 1.013442 
3.924000 	 1.013442 
3.925000 	 1.010867 
3.926000 	 1.010867 
3.927000 	 1.013442 
3.928000 	 1.005717 
3.929000 	 1.007005 
3.930000 	 1.005717 
3.931000 	 1.007005 
3.932000 	 1.001855 
3.933000 	 1.000568 
3.934000 	 1.000568 
3.935000 	 1.001855 
3.936000 	 0.997993 
3.937000 	 0.996705 
3.938000 	 0.995418 
3.939000 	 0.997993 
3.940000 	 0.994130 
3.941000 	 0.992843 
3.942000 	 0.992843 
3.943000 	 0.994130 
3.944000 	 0.992843 
3.945000 	 0.991555 
3.946000 	 0.990268 
3.947000 	 0.990268 
3.948000 	 0.988981 
3.949000 	 0.987693 
3.950000 	 0.987693 
3.951000 	 0.988981 
3.952000 	 0.987693 
3.953000 	 0.986406 
3.954000 	 0.986406 
3.955000 	 0.987693 
3.956000 	 0.986406 
3.957000 	 0.986406 
3.958000 	 0.986406 
3.959000 	 0.986406 
3.960000 	 0.986406 
3.961000 	 0.987693 
3.962000 	 0.986406 
3.963000 	 0.986406 
3.964000 	 0.986406 
3.965000 	 0.986406 
3.966000 	 0.985118 
3.967000 	 0.986406 
3.968000 	 0.986406 
3.969000 	 0.987693 
3.970000 	 0.986406 
3.971000 	 0.987693 
3.972000 	 0.988981 
3.973000 	 0.990268 
3.974000 	 0.994130 
3.975000 	 0.990268 
3.976000 	 0.988981 
3.977000 	 0.991555 
3.978000 	 0.994130 
3.979000 	 0.991555 
3.980000 	 0.994130 
3.981000 	 0.994130 
3.982000 	 0.997993 
3.983000 	 0.995418 
3.984000 	 0.997993 
3.985000 	 0.996705 
3.986000 	 0.999280 
3.987000 	 0.997993 
3.988000 	 0.999280 
3.989000 	 1.001855 
3.990000 	 1.004430 
3.991000 	 1.005717 
3.992000 	 1.004430 
3.993000 	 1.005717 
3.994000 	 1.008292 
3.995000 	 1.010867 
3.996000 	 1.008292 
3.997000 	 1.012155 
3.998000 	 1.013442 
3.999000 	 1.016017 
4.000000 	 1.014729 
4.001000 	 1.016017 
4.002000 	 1.019879 
4.003000 	 1.022454 
4.004000 	 1.022454 
4.005000 	 1.022454 
4.006000 	 1.026316 
4.007000 	 1.030179 
4.008000 	 1.027604 
4.009000 	 1.030179 
4.010000 	 1.032754 
4.011000 	 1.035329 
4.012000 	 1.036616 
4.013000 	 1.037903 
4.014000 	 1.040478 
4.015000 	 1.043053 
4.016000 	 1.045628 
4.017000 	 1.045628 
4.018000 	 1.049490 
4.019000 	 1.052065 
4.020000 	 1.054640 
4.021000 	 1.059790 
4.022000 	 1.058502 
4.023000 	 1.061077 
4.024000 	 1.062365 
4.025000 	 1.068802 
4.026000 	 1.066227 
4.027000 	 1.071377 
4.028000 	 1.072664 
4.029000 	 1.079102 
4.030000 	 1.077814 
4.031000 	 1.080389 
4.032000 	 1.084251 
4.033000 	 1.089401 
4.034000 	 1.090689 
4.035000 	 1.091976 
4.036000 	 1.095838 
4.037000 	 1.100988 
4.038000 	 1.104850 
4.039000 	 1.104850 
4.040000 	 1.107425 
4.041000 	 1.112575 
4.042000 	 1.115150 
4.043000 	 1.117725 
4.044000 	 1.120300 
4.045000 	 1.125449 
4.046000 	 1.129312 
4.047000 	 1.129312 
4.048000 	 1.134462 
4.049000 	 1.139611 
4.050000 	 1.143474 
4.051000 	 1.142186 
4.052000 	 1.147336 
4.053000 	 1.151198 
4.054000 	 1.156348 
4.055000 	 1.157636 
4.056000 	 1.161498 
4.057000 	 1.165360 
4.058000 	 1.170510 
4.059000 	 1.173085 
4.060000 	 1.175660 
4.061000 	 1.180809 
4.062000 	 1.185959 
4.063000 	 1.189822 
4.064000 	 1.192396 
4.065000 	 1.196259 
4.066000 	 1.201409 
4.067000 	 1.205271 
4.068000 	 1.212996 
4.069000 	 1.214283 
4.070000 	 1.218145 
4.071000 	 1.222008 
4.072000 	 1.227157 
4.073000 	 1.229732 
4.074000 	 1.233595 
4.075000 	 1.238744 
4.076000 	 1.245182 
4.077000 	 1.247756 
4.078000 	 1.251619 
4.079000 	 1.256769 
4.080000 	 1.263206 
4.081000 	 1.264493 
4.082000 	 1.270930 
4.083000 	 1.274793 
4.084000 	 1.281230 
4.085000 	 1.287667 
4.086000 	 1.288955 
4.087000 	 1.292817 
4.088000 	 1.301829 
4.089000 	 1.306979 
4.090000 	 1.308266 
4.091000 	 1.313416 
4.092000 	 1.322428 
4.093000 	 1.326290 
4.094000 	 1.330153 
4.095000 	 1.335303 
4.096000 	 1.339165 
4.097000 	 1.345602 
4.098000 	 1.349464 
4.099000 	 1.353327 
4.100000 	 1.363626 
4.101000 	 1.367489 
4.102000 	 1.371351 
4.103000 	 1.375213 
4.104000 	 1.382938 
4.105000 	 1.389375 
4.106000 	 1.394525 
4.107000 	 1.398387 
4.108000 	 1.404824 
4.109000 	 1.409974 
4.110000 	 1.416411 
4.111000 	 1.420274 
4.112000 	 1.426711 
4.113000 	 1.433148 
4.114000 	 1.438298 
4.115000 	 1.447310 
4.116000 	 1.449885 
4.117000 	 1.455035 
4.118000 	 1.462759 
4.119000 	 1.469197 
4.120000 	 1.473059 
4.121000 	 1.479496 
4.122000 	 1.485933 
4.123000 	 1.492371 
4.124000 	 1.497520 
4.125000 	 1.503957 
4.126000 	 1.510395 
4.127000 	 1.518119 
4.128000 	 1.520694 
4.129000 	 1.529706 
4.130000 	 1.534856 
4.131000 	 1.541293 
4.132000 	 1.551593 
4.133000 	 1.554168 
4.134000 	 1.560605 
4.135000 	 1.568330 
4.136000 	 1.577342 
4.137000 	 1.579917 
4.138000 	 1.586354 
4.139000 	 1.595366 
4.140000 	 1.603091 
4.141000 	 1.606953 
4.142000 	 1.614678 
4.143000 	 1.622402 
4.144000 	 1.628839 
4.145000 	 1.633989 
4.146000 	 1.641714 
4.147000 	 1.648151 
4.148000 	 1.658451 
4.149000 	 1.663600 
4.150000 	 1.670038 
4.151000 	 1.676475 
4.152000 	 1.685487 
4.153000 	 1.690637 
4.154000 	 1.698361 
4.155000 	 1.704798 
4.156000 	 1.712523 
4.157000 	 1.720248 
4.158000 	 1.726685 
4.159000 	 1.734410 
4.160000 	 1.742134 
4.161000 	 1.748572 
4.162000 	 1.757584 
4.163000 	 1.764021 
4.164000 	 1.771745 
4.165000 	 1.779470 
4.166000 	 1.787195 
4.167000 	 1.793632 
4.168000 	 1.801357 
4.169000 	 1.809081 
4.170000 	 1.816806 
4.171000 	 1.824531 
4.172000 	 1.832255 
4.173000 	 1.841267 
4.174000 	 1.847705 
4.175000 	 1.854142 
4.176000 	 1.864441 
4.177000 	 1.870879 
4.178000 	 1.878603 
4.179000 	 1.890190 
4.180000 	 1.894053 
4.181000 	 1.903065 
4.182000 	 1.910789 
4.183000 	 1.921089 
4.184000 	 1.927526 
4.185000 	 1.935251 
4.186000 	 1.942975 
4.187000 	 1.953275 
4.188000 	 1.958425 
4.189000 	 1.968724 
4.190000 	 1.976449 
4.191000 	 1.986748 
4.192000 	 1.991898 
4.193000 	 2.000910 
4.194000 	 2.009922 
4.195000 	 2.017647 
4.196000 	 2.027947 
4.197000 	 2.033096 
4.198000 	 2.042108 
4.199000 	 2.053695 
4.200000 	 2.061420 
4.201000 	 2.069145 
4.202000 	 2.078157 
4.203000 	 2.085881 
4.204000 	 2.094894 
4.205000 	 2.102618 
4.206000 	 2.111630 
4.207000 	 2.123217 
4.208000 	 2.129654 
4.209000 	 2.137379 
4.210000 	 2.146391 
4.211000 	 2.156691 
4.212000 	 2.165703 
4.213000 	 2.174715 
4.214000 	 2.182440 
4.215000 	 2.191452 
4.216000 	 2.201751 
4.217000 	 2.209476 
4.218000 	 2.217201 
4.219000 	 2.227500 
4.220000 	 2.237800 
4.221000 	 2.246812 
4.222000 	 2.254536 
4.223000 	 2.264836 
4.224000 	 2.273848 
4.225000 	 2.284148 
4.226000 	 2.295735 
4.227000 	 2.302172 
4.228000 	 2.311184 
4.229000 	 2.320196 
4.230000 	 2.331783 
4.231000 	 2.339508 
4.232000 	 2.348520 
4.233000 	 2.358819 
4.234000 	 2.369119 
4.235000 	 2.376843 
4.236000 	 2.387143 
4.237000 	 2.397442 
4.238000 	 2.407742 
4.239000 	 2.414179 
4.240000 	 2.425766 
4.241000 	 2.436066 
4.242000 	 2.446365 
4.243000 	 2.457952 
4.244000 	 2.464389 
4.245000 	 2.474689 
4.246000 	 2.484989 
4.247000 	 2.495288 
4.248000 	 2.503013 
4.249000 	 2.513312 
4.250000 	 2.523612 
4.251000 	 2.533911 
4.252000 	 2.542923 
4.253000 	 2.551936 
4.254000 	 2.563522 
4.255000 	 2.575109 
4.256000 	 2.582834 
4.257000 	 2.593134 
4.258000 	 2.603433 
4.259000 	 2.613733 
4.260000 	 2.624032 
4.261000 	 2.633044 
4.262000 	 2.644631 
4.263000 	 2.654931 
4.264000 	 2.665230 
4.265000 	 2.674243 
4.266000 	 2.684542 
4.267000 	 2.697416 
4.268000 	 2.705141 
4.269000 	 2.715441 
4.270000 	 2.725740 
4.271000 	 2.737327 
4.272000 	 2.747627 
4.273000 	 2.759214 
4.274000 	 2.766938 
4.275000 	 2.778525 
4.276000 	 2.788825 
4.277000 	 2.801699 
4.278000 	 2.810711 
4.279000 	 2.819724 
4.280000 	 2.832598 
4.281000 	 2.842897 
4.282000 	 2.851910 
4.283000 	 2.863497 
4.284000 	 2.873796 
4.285000 	 2.885383 
4.286000 	 2.894395 
4.287000 	 2.905982 
4.288000 	 2.917569 
4.289000 	 2.927869 
4.290000 	 2.940743 
4.291000 	 2.948468 
4.292000 	 2.958767 
4.293000 	 2.971642 
4.294000 	 2.983229 
4.295000 	 2.992241 
4.296000 	 3.003828 
4.297000 	 3.014127 
4.298000 	 3.027002 
4.299000 	 3.036014 
4.300000 	 3.046313 
4.301000 	 3.059188 
4.302000 	 3.069487 
4.303000 	 3.079787 
4.304000 	 3.091374 
4.305000 	 3.102961 
4.306000 	 3.114548 
4.307000 	 3.124847 
4.308000 	 3.135147 
4.309000 	 3.148021 
4.310000 	 3.158321 
4.311000 	 3.169908 
4.312000 	 3.180207 
4.313000 	 3.190507 
4.314000 	 3.203381 
4.315000 	 3.213681 
4.316000 	 3.225268 
4.317000 	 3.236855 
4.318000 	 3.248442 
4.319000 	 3.260029 
4.320000 	 3.270328 
4.321000 	 3.281915 
4.322000 	 3.293502 
4.323000 	 3.303802 
4.324000 	 3.316676 
4.325000 	 3.326976 
4.326000 	 3.338563 
4.327000 	 3.350150 
4.328000 	 3.361737 
4.329000 	 3.373324 
4.330000 	 3.384911 
4.331000 	 3.396498 
4.332000 	 3.408085 
4.333000 	 3.419672 
4.334000 	 3.431259 
4.335000 	 3.442846 
4.336000 	 3.454433 
4.337000 	 3.467307 
4.338000 	 3.477607 
4.339000 	 3.489193 
4.340000 	 3.502068 
4.341000 	 3.513655 
4.342000 	 3.525242 
4.343000 	 3.535541 
4.344000 	 3.548416 
4.345000 	 3.561290 
4.346000 	 3.570302 
4.347000 	 3.583177 
4.348000 	 3.596051 
4.349000 	 3.606351 
4.350000 	 3.617938 
4.351000 	 3.629525 
4.352000 	 3.641112 
4.353000 	 3.655274 
4.354000 	 3.665573 
4.355000 	 3.677160 
4.356000 	 3.690034 
4.357000 	 3.701621 
4.358000 	 3.713208 
4.359000 	 3.724795 
4.360000 	 3.737670 
4.361000 	 3.749257 
4.362000 	 3.762131 
4.363000 	 3.772431 
4.364000 	 3.784018 
4.365000 	 3.796892 
4.366000 	 3.809767 
4.367000 	 3.821354 
4.368000 	 3.832941 
4.369000 	 3.844528 
4.370000 	 3.856115 
4.371000 	 3.868989 
4.372000 	 3.880576 
4.373000 	 3.892163 
4.374000 	 3.905037 
4.375000 	 3.917912 
4.376000 	 3.929499 
4.377000 	 3.941086 
4.378000 	 3.953960 
4.379000 	 3.965547 
4.380000 	 3.978422 
4.381000 	 3.991296 
4.382000 	 4.002883 
