times (s) 	 Voltage (V) 
2.149000 	 4.022754 
2.150000 	 4.014282 
2.151000 	 4.005485 
2.152000 	 3.997991 
2.153000 	 3.989520 
2.154000 	 3.981374 
2.155000 	 3.973229 
2.156000 	 3.964432 
2.157000 	 3.954983 
2.158000 	 3.946837 
2.159000 	 3.937714 
2.160000 	 3.928917 
2.161000 	 3.922075 
2.162000 	 3.912626 
2.163000 	 3.903829 
2.164000 	 3.894706 
2.165000 	 3.885908 
2.166000 	 3.877437 
2.167000 	 3.867662 
2.168000 	 3.857888 
2.169000 	 3.849742 
2.170000 	 3.839642 
2.171000 	 3.830845 
2.172000 	 3.821396 
2.173000 	 3.812924 
2.174000 	 3.802172 
2.175000 	 3.793375 
2.176000 	 3.783600 
2.177000 	 3.773500 
2.178000 	 3.765028 
2.179000 	 3.754602 
2.180000 	 3.745479 
2.181000 	 3.735053 
2.182000 	 3.724952 
2.183000 	 3.716481 
2.184000 	 3.705729 
2.185000 	 3.695303 
2.186000 	 3.686505 
2.187000 	 3.675753 
2.188000 	 3.665979 
2.189000 	 3.655878 
2.190000 	 3.645452 
2.191000 	 3.635025 
2.192000 	 3.624599 
2.193000 	 3.614499 
2.194000 	 3.604072 
2.195000 	 3.593972 
2.196000 	 3.582568 
2.197000 	 3.572468 
2.198000 	 3.562367 
2.199000 	 3.551289 
2.200000 	 3.540863 
2.201000 	 3.530436 
2.202000 	 3.520336 
2.203000 	 3.508281 
2.204000 	 3.498506 
2.205000 	 3.487428 
2.206000 	 3.476350 
2.207000 	 3.463969 
2.208000 	 3.453868 
2.209000 	 3.443116 
2.210000 	 3.433016 
2.211000 	 3.420634 
2.212000 	 3.409231 
2.213000 	 3.398479 
2.214000 	 3.387401 
2.215000 	 3.376648 
2.216000 	 3.364919 
2.217000 	 3.353515 
2.218000 	 3.342111 
2.219000 	 3.331033 
2.220000 	 3.318978 
2.221000 	 3.308552 
2.222000 	 3.296822 
2.223000 	 3.286070 
2.224000 	 3.274014 
2.225000 	 3.262285 
2.226000 	 3.250229 
2.227000 	 3.238174 
2.228000 	 3.227422 
2.229000 	 3.215692 
2.230000 	 3.203637 
2.231000 	 3.192233 
2.232000 	 3.180178 
2.233000 	 3.168774 
2.234000 	 3.156718 
2.235000 	 3.145641 
2.236000 	 3.132608 
2.237000 	 3.121530 
2.238000 	 3.109474 
2.239000 	 3.097745 
2.240000 	 3.085363 
2.241000 	 3.072656 
2.242000 	 3.060927 
2.243000 	 3.047894 
2.244000 	 3.037142 
2.245000 	 3.024435 
2.246000 	 3.012705 
2.247000 	 3.001627 
2.248000 	 2.988920 
2.249000 	 2.976865 
2.250000 	 2.964483 
2.251000 	 2.952428 
2.252000 	 2.939721 
2.253000 	 2.927991 
2.254000 	 2.914633 
2.255000 	 2.902251 
2.256000 	 2.890848 
2.257000 	 2.878141 
2.258000 	 2.867063 
2.259000 	 2.854356 
2.260000 	 2.842300 
2.261000 	 2.829267 
2.262000 	 2.816560 
2.263000 	 2.804831 
2.264000 	 2.792123 
2.265000 	 2.780394 
2.266000 	 2.767361 
2.267000 	 2.755957 
2.268000 	 2.741621 
2.269000 	 2.729240 
2.270000 	 2.717184 
2.271000 	 2.705455 
2.272000 	 2.692096 
2.273000 	 2.679389 
2.274000 	 2.667008 
2.275000 	 2.654627 
2.276000 	 2.641594 
2.277000 	 2.629212 
2.278000 	 2.617483 
2.279000 	 2.604776 
2.280000 	 2.591743 
2.281000 	 2.578710 
2.282000 	 2.566655 
2.283000 	 2.553947 
2.284000 	 2.541566 
2.285000 	 2.528859 
2.286000 	 2.516152 
2.287000 	 2.504097 
2.288000 	 2.491715 
2.289000 	 2.479008 
2.290000 	 2.465976 
2.291000 	 2.453268 
2.292000 	 2.441213 
2.293000 	 2.428506 
2.294000 	 2.415147 
2.295000 	 2.403418 
2.296000 	 2.391036 
2.297000 	 2.378329 
2.298000 	 2.364971 
2.299000 	 2.353567 
2.300000 	 2.340860 
2.301000 	 2.327827 
2.302000 	 2.315446 
2.303000 	 2.304042 
2.304000 	 2.291009 
2.305000 	 2.278302 
2.306000 	 2.265269 
2.307000 	 2.253214 
2.308000 	 2.241158 
2.309000 	 2.227800 
2.310000 	 2.216070 
2.311000 	 2.202711 
2.312000 	 2.190982 
2.313000 	 2.178600 
2.314000 	 2.165893 
2.315000 	 2.153512 
2.316000 	 2.141131 
2.317000 	 2.129075 
2.318000 	 2.116368 
2.319000 	 2.103987 
2.320000 	 2.091606 
2.321000 	 2.080202 
2.322000 	 2.067169 
2.323000 	 2.054788 
2.324000 	 2.042733 
2.325000 	 2.030351 
2.326000 	 2.018622 
2.327000 	 2.005263 
2.328000 	 1.993533 
2.329000 	 1.982130 
2.330000 	 1.969097 
2.331000 	 1.957367 
2.332000 	 1.944660 
2.333000 	 1.933256 
2.334000 	 1.921527 
2.335000 	 1.908820 
2.336000 	 1.896764 
2.337000 	 1.884383 
2.338000 	 1.872653 
2.339000 	 1.860924 
2.340000 	 1.849194 
2.341000 	 1.837139 
2.342000 	 1.825083 
2.343000 	 1.813354 
2.344000 	 1.801624 
2.345000 	 1.789243 
2.346000 	 1.778491 
2.347000 	 1.766435 
2.348000 	 1.754054 
2.349000 	 1.742325 
2.350000 	 1.730269 
2.351000 	 1.719191 
2.352000 	 1.708439 
2.353000 	 1.696384 
2.354000 	 1.684654 
2.355000 	 1.672599 
2.356000 	 1.662824 
2.357000 	 1.650443 
2.358000 	 1.639039 
2.359000 	 1.627309 
2.360000 	 1.616883 
2.361000 	 1.604828 
2.362000 	 1.593750 
2.363000 	 1.582020 
2.364000 	 1.571594 
2.365000 	 1.559538 
2.366000 	 1.548786 
2.367000 	 1.538034 
2.368000 	 1.527282 
2.369000 	 1.516204 
2.370000 	 1.504149 
2.371000 	 1.493396 
2.372000 	 1.483296 
2.373000 	 1.472218 
2.374000 	 1.461466 
2.375000 	 1.450714 
2.376000 	 1.439636 
2.377000 	 1.428884 
2.378000 	 1.418131 
2.379000 	 1.406402 
2.380000 	 1.396953 
2.381000 	 1.386527 
2.382000 	 1.377078 
2.383000 	 1.365348 
2.384000 	 1.355248 
2.385000 	 1.344821 
2.386000 	 1.335047 
2.387000 	 1.323969 
2.388000 	 1.314194 
2.389000 	 1.303768 
2.390000 	 1.294319 
2.391000 	 1.283567 
2.392000 	 1.273466 
2.393000 	 1.264018 
2.394000 	 1.254569 
2.395000 	 1.243165 
2.396000 	 1.234042 
2.397000 	 1.223941 
2.398000 	 1.215144 
2.399000 	 1.205695 
2.400000 	 1.194292 
2.401000 	 1.185169 
2.402000 	 1.176046 
2.403000 	 1.166597 
2.404000 	 1.157474 
2.405000 	 1.147699 
2.406000 	 1.137924 
2.407000 	 1.129127 
2.408000 	 1.120004 
2.409000 	 1.110881 
2.410000 	 1.102084 
2.411000 	 1.092961 
2.412000 	 1.083838 
2.413000 	 1.073737 
2.414000 	 1.065266 
2.415000 	 1.057772 
2.416000 	 1.049301 
2.417000 	 1.038874 
2.418000 	 1.030403 
2.419000 	 1.022583 
2.420000 	 1.014764 
2.421000 	 1.004663 
2.422000 	 0.996192 
2.423000 	 0.988372 
2.424000 	 0.980552 
2.425000 	 0.972081 
2.426000 	 0.963935 
2.427000 	 0.955138 
2.428000 	 0.946341 
2.429000 	 0.938521 
2.430000 	 0.931679 
2.431000 	 0.923208 
2.432000 	 0.916040 
2.433000 	 0.908546 
2.434000 	 0.900074 
2.435000 	 0.892580 
2.436000 	 0.884761 
2.437000 	 0.877593 
2.438000 	 0.869121 
2.439000 	 0.861953 
2.440000 	 0.854785 
2.441000 	 0.847291 
2.442000 	 0.840123 
2.443000 	 0.834584 
2.444000 	 0.826438 
2.445000 	 0.819922 
2.446000 	 0.813080 
2.447000 	 0.805586 
2.448000 	 0.798418 
2.449000 	 0.793530 
2.450000 	 0.785711 
2.451000 	 0.778217 
2.452000 	 0.773004 
2.453000 	 0.765184 
2.454000 	 0.758342 
2.455000 	 0.752803 
2.456000 	 0.746612 
2.457000 	 0.740096 
2.458000 	 0.734557 
2.459000 	 0.727388 
2.460000 	 0.721524 
2.461000 	 0.715985 
2.462000 	 0.711097 
2.463000 	 0.705884 
2.464000 	 0.698390 
2.465000 	 0.693177 
2.466000 	 0.687638 
2.467000 	 0.682425 
2.468000 	 0.675257 
2.469000 	 0.671673 
2.470000 	 0.665808 
2.471000 	 0.661247 
2.472000 	 0.657011 
2.473000 	 0.650494 
2.474000 	 0.646585 
2.475000 	 0.642675 
2.476000 	 0.635507 
2.477000 	 0.631271 
2.478000 	 0.626384 
2.479000 	 0.622148 
2.480000 	 0.617912 
2.481000 	 0.613351 
2.482000 	 0.608138 
2.483000 	 0.604554 
2.484000 	 0.599666 
2.485000 	 0.595105 
2.486000 	 0.591195 
2.487000 	 0.587285 
2.488000 	 0.583049 
2.489000 	 0.579139 
2.490000 	 0.575230 
2.491000 	 0.571646 
2.492000 	 0.569365 
2.493000 	 0.564803 
2.494000 	 0.561219 
2.495000 	 0.557961 
2.496000 	 0.553725 
2.497000 	 0.551119 
2.498000 	 0.547860 
2.499000 	 0.544928 
2.500000 	 0.541996 
2.501000 	 0.538737 
2.502000 	 0.535479 
2.503000 	 0.533524 
2.504000 	 0.529940 
2.505000 	 0.527985 
2.506000 	 0.525053 
2.507000 	 0.522121 
2.508000 	 0.520166 
2.509000 	 0.518536 
2.510000 	 0.516907 
2.511000 	 0.512672 
2.512000 	 0.511368 
2.513000 	 0.509413 
2.514000 	 0.507459 
2.515000 	 0.504852 
2.516000 	 0.503549 
2.517000 	 0.501594 
2.518000 	 0.499965 
2.519000 	 0.497358 
2.520000 	 0.496706 
2.521000 	 0.495077 
2.522000 	 0.494100 
2.523000 	 0.492471 
2.524000 	 0.492471 
2.525000 	 0.491167 
2.526000 	 0.489864 
2.527000 	 0.490516 
2.528000 	 0.487909 
2.529000 	 0.486280 
2.530000 	 0.486932 
2.531000 	 0.486932 
2.532000 	 0.483674 
2.533000 	 0.483674 
2.534000 	 0.484325 
2.535000 	 0.483999 
2.536000 	 0.483674 
2.537000 	 0.483022 
2.538000 	 0.483022 
2.539000 	 0.484325 
2.540000 	 0.483348 
2.541000 	 0.482696 
2.542000 	 0.483999 
2.543000 	 0.484651 
2.544000 	 0.485303 
2.545000 	 0.484977 
2.546000 	 0.485628 
2.547000 	 0.486280 
2.548000 	 0.487583 
2.549000 	 0.486932 
2.550000 	 0.488561 
2.551000 	 0.489864 
2.552000 	 0.491167 
2.553000 	 0.490516 
2.554000 	 0.492471 
2.555000 	 0.493774 
2.556000 	 0.496055 
2.557000 	 0.496055 
2.558000 	 0.497684 
2.559000 	 0.498987 
2.560000 	 0.501920 
2.561000 	 0.503223 
2.562000 	 0.504200 
2.563000 	 0.506481 
2.564000 	 0.508762 
2.565000 	 0.511043 
2.566000 	 0.512020 
2.567000 	 0.515278 
2.568000 	 0.517233 
2.569000 	 0.519840 
2.570000 	 0.522121 
2.571000 	 0.525053 
2.572000 	 0.528311 
2.573000 	 0.530266 
2.574000 	 0.533524 
2.575000 	 0.535479 
2.576000 	 0.538412 
2.577000 	 0.540692 
2.578000 	 0.544928 
2.579000 	 0.547209 
2.580000 	 0.549815 
2.581000 	 0.553399 
2.582000 	 0.557309 
2.583000 	 0.560568 
2.584000 	 0.563826 
2.585000 	 0.567736 
2.586000 	 0.570668 
2.587000 	 0.574904 
2.588000 	 0.578814 
2.589000 	 0.582398 
2.590000 	 0.588262 
2.591000 	 0.592172 
2.592000 	 0.594453 
2.593000 	 0.598689 
2.594000 	 0.602924 
2.595000 	 0.608789 
2.596000 	 0.611396 
2.597000 	 0.615957 
2.598000 	 0.621170 
2.599000 	 0.626384 
2.600000 	 0.630619 
2.601000 	 0.634855 
2.602000 	 0.639742 
2.603000 	 0.645933 
2.604000 	 0.650494 
2.605000 	 0.654079 
2.606000 	 0.659943 
2.607000 	 0.665156 
2.608000 	 0.671021 
2.609000 	 0.676234 
2.610000 	 0.680796 
2.611000 	 0.687312 
2.612000 	 0.692526 
2.613000 	 0.698065 
2.614000 	 0.704255 
2.615000 	 0.709794 
2.616000 	 0.714681 
2.617000 	 0.720872 
2.618000 	 0.726411 
2.619000 	 0.733905 
2.620000 	 0.738792 
2.621000 	 0.744983 
2.622000 	 0.751825 
2.623000 	 0.757690 
2.624000 	 0.764532 
2.625000 	 0.771049 
2.626000 	 0.776913 
2.627000 	 0.784733 
2.628000 	 0.790924 
2.629000 	 0.798092 
2.630000 	 0.803957 
2.631000 	 0.811125 
2.632000 	 0.817641 
2.633000 	 0.825461 
2.634000 	 0.831977 
2.635000 	 0.839145 
2.636000 	 0.846314 
2.637000 	 0.853156 
2.638000 	 0.861953 
2.639000 	 0.868469 
2.640000 	 0.876289 
2.641000 	 0.882806 
2.642000 	 0.891603 
2.643000 	 0.897793 
2.644000 	 0.907242 
2.645000 	 0.914410 
2.646000 	 0.922556 
2.647000 	 0.930050 
2.648000 	 0.937544 
2.649000 	 0.945689 
2.650000 	 0.953835 
2.651000 	 0.962632 
2.652000 	 0.969474 
2.653000 	 0.978272 
2.654000 	 0.986417 
2.655000 	 0.996518 
2.656000 	 1.003034 
2.657000 	 1.011505 
2.658000 	 1.021280 
2.659000 	 1.029100 
2.660000 	 1.036920 
2.661000 	 1.046368 
2.662000 	 1.054840 
2.663000 	 1.064289 
2.664000 	 1.072108 
2.665000 	 1.082209 
2.666000 	 1.090680 
2.667000 	 1.100129 
2.668000 	 1.108600 
2.669000 	 1.117723 
2.670000 	 1.127498 
2.671000 	 1.136947 
2.672000 	 1.146396 
2.673000 	 1.154867 
2.674000 	 1.164968 
2.675000 	 1.174091 
2.676000 	 1.184517 
2.677000 	 1.192988 
2.678000 	 1.202763 
2.679000 	 1.211886 
2.680000 	 1.221661 
2.681000 	 1.231435 
2.682000 	 1.241536 
2.683000 	 1.251962 
2.684000 	 1.261411 
2.685000 	 1.271186 
2.686000 	 1.281612 
2.687000 	 1.292038 
2.688000 	 1.302139 
2.689000 	 1.312239 
2.690000 	 1.322340 
2.691000 	 1.333092 
2.692000 	 1.342867 
2.693000 	 1.352315 
2.694000 	 1.362742 
2.695000 	 1.373168 
2.696000 	 1.384572 
2.697000 	 1.394672 
2.698000 	 1.404773 
2.699000 	 1.416828 
2.700000 	 1.427254 
2.701000 	 1.437681 
2.702000 	 1.448759 
2.703000 	 1.459185 
2.704000 	 1.469611 
2.705000 	 1.480689 
2.706000 	 1.492745 
2.707000 	 1.503171 
2.708000 	 1.514901 
2.709000 	 1.525653 
2.710000 	 1.536405 
2.711000 	 1.547157 
2.712000 	 1.557909 
2.713000 	 1.568987 
2.714000 	 1.580391 
2.715000 	 1.591143 
2.716000 	 1.602873 
2.717000 	 1.614602 
2.718000 	 1.626006 
2.719000 	 1.638061 
2.720000 	 1.648162 
2.721000 	 1.659892 
2.722000 	 1.670969 
2.723000 	 1.683025 
2.724000 	 1.694103 
2.725000 	 1.705507 
2.726000 	 1.717562 
2.727000 	 1.728640 
2.728000 	 1.740695 
2.729000 	 1.752099 
2.730000 	 1.764480 
2.731000 	 1.774907 
2.732000 	 1.787288 
2.733000 	 1.799018 
2.734000 	 1.810747 
2.735000 	 1.822477 
2.736000 	 1.835510 
2.737000 	 1.845936 
2.738000 	 1.858317 
2.739000 	 1.871024 
2.740000 	 1.882428 
2.741000 	 1.893832 
2.742000 	 1.907842 
2.743000 	 1.918594 
2.744000 	 1.930324 
2.745000 	 1.943031 
2.746000 	 1.954761 
2.747000 	 1.967142 
2.748000 	 1.979849 
2.749000 	 1.991253 
2.750000 	 2.003960 
2.751000 	 2.016015 
2.752000 	 2.028071 
2.753000 	 2.040452 
2.754000 	 2.052181 
2.755000 	 2.064888 
2.756000 	 2.076618 
2.757000 	 2.089651 
2.758000 	 2.101706 
2.759000 	 2.114088 
2.760000 	 2.127120 
2.761000 	 2.138198 
2.762000 	 2.150905 
2.763000 	 2.163613 
2.764000 	 2.175342 
2.765000 	 2.189027 
2.766000 	 2.201734 
2.767000 	 2.212812 
2.768000 	 2.225519 
2.769000 	 2.238552 
2.770000 	 2.250281 
2.771000 	 2.263640 
2.772000 	 2.275695 
2.773000 	 2.289054 
2.774000 	 2.300784 
2.775000 	 2.312513 
2.776000 	 2.326524 
2.777000 	 2.337602 
2.778000 	 2.351612 
2.779000 	 2.363342 
2.780000 	 2.376700 
2.781000 	 2.388104 
2.782000 	 2.400811 
2.783000 	 2.412867 
2.784000 	 2.426225 
2.785000 	 2.439258 
2.786000 	 2.451314 
2.787000 	 2.463695 
2.788000 	 2.476076 
2.789000 	 2.488457 
2.790000 	 2.502142 
2.791000 	 2.513546 
2.792000 	 2.526578 
2.793000 	 2.539285 
2.794000 	 2.551993 
2.795000 	 2.565025 
2.796000 	 2.577733 
2.797000 	 2.589462 
2.798000 	 2.602821 
2.799000 	 2.614550 
2.800000 	 2.627257 
2.801000 	 2.639313 
2.802000 	 2.652672 
2.803000 	 2.664401 
2.804000 	 2.676782 
2.805000 	 2.690141 
2.806000 	 2.701871 
2.807000 	 2.715229 
2.808000 	 2.726633 
2.809000 	 2.739666 
2.810000 	 2.751722 
2.811000 	 2.765732 
2.812000 	 2.777136 
2.813000 	 2.789843 
2.814000 	 2.802224 
2.815000 	 2.814279 
2.816000 	 2.826661 
2.817000 	 2.838390 
2.818000 	 2.851423 
2.819000 	 2.864130 
2.820000 	 2.876837 
2.821000 	 2.888893 
2.822000 	 2.899971 
2.823000 	 2.913329 
2.824000 	 2.926036 
2.825000 	 2.938092 
2.826000 	 2.949821 
2.827000 	 2.962203 
2.828000 	 2.974258 
2.829000 	 2.986965 
2.830000 	 2.998369 
2.831000 	 3.011076 
2.832000 	 3.023457 
2.833000 	 3.034861 
2.834000 	 3.046265 
2.835000 	 3.058646 
2.836000 	 3.071027 
2.837000 	 3.082757 
2.838000 	 3.094812 
2.839000 	 3.107194 
2.840000 	 3.119575 
2.841000 	 3.130653 
2.842000 	 3.142708 
2.843000 	 3.154764 
2.844000 	 3.167145 
2.845000 	 3.178549 
2.846000 	 3.189952 
2.847000 	 3.202008 
2.848000 	 3.213412 
2.849000 	 3.225141 
2.850000 	 3.236545 
2.851000 	 3.247949 
2.852000 	 3.260330 
2.853000 	 3.270756 
2.854000 	 3.282486 
2.855000 	 3.294215 
2.856000 	 3.306271 
2.857000 	 3.317675 
2.858000 	 3.329078 
2.859000 	 3.339831 
2.860000 	 3.351234 
2.861000 	 3.362964 
2.862000 	 3.374368 
2.863000 	 3.385771 
2.864000 	 3.397175 
2.865000 	 3.407927 
2.866000 	 3.418679 
2.867000 	 3.430083 
2.868000 	 3.441161 
2.869000 	 3.452891 
2.870000 	 3.463317 
2.871000 	 3.474069 
2.872000 	 3.484496 
2.873000 	 3.495899 
2.874000 	 3.506651 
2.875000 	 3.517078 
2.876000 	 3.528156 
2.877000 	 3.538908 
2.878000 	 3.549660 
2.879000 	 3.559109 
2.880000 	 3.571164 
2.881000 	 3.580613 
2.882000 	 3.592017 
2.883000 	 3.602769 
2.884000 	 3.611566 
2.885000 	 3.622970 
2.886000 	 3.633722 
2.887000 	 3.643497 
2.888000 	 3.653271 
2.889000 	 3.664024 
2.890000 	 3.674450 
2.891000 	 3.683573 
2.892000 	 3.693673 
2.893000 	 3.704100 
2.894000 	 3.713223 
2.895000 	 3.724301 
2.896000 	 3.734401 
2.897000 	 3.743198 
2.898000 	 3.752321 
2.899000 	 3.762748 
2.900000 	 3.771871 
2.901000 	 3.781971 
2.902000 	 3.791746 
2.903000 	 3.801846 
2.904000 	 3.810318 
2.905000 	 3.819767 
2.906000 	 3.829215 
2.907000 	 3.838338 
2.908000 	 3.847787 
2.909000 	 3.857888 
2.910000 	 3.865707 
2.911000 	 3.874179 
2.912000 	 3.883954 
2.913000 	 3.893402 
2.914000 	 3.901222 
2.915000 	 3.910345 
2.916000 	 3.919468 
2.917000 	 3.928265 
2.918000 	 3.936737 
2.919000 	 3.945534 
2.920000 	 3.954657 
2.921000 	 3.963128 
2.922000 	 3.970296 
2.923000 	 3.979419 
2.924000 	 3.987565 
2.925000 	 3.996036 
2.926000 	 4.004182 
2.927000 	 4.011350 
2.928000 	 4.021450 
2.929000 	 4.028619 
2.930000 	 4.036112 
2.931000 	 4.044584 
2.932000 	 4.052078 
2.933000 	 4.060223 
2.934000 	 4.067717 
2.935000 	 4.074559 
2.936000 	 4.083031 
2.937000 	 4.090525 
2.938000 	 4.098019 
2.939000 	 4.105838 
2.940000 	 4.112681 
2.941000 	 4.119197 
2.942000 	 4.127343 
2.943000 	 4.133859 
2.944000 	 4.141027 
2.945000 	 4.148847 
2.946000 	 4.155363 
2.947000 	 4.162206 
2.948000 	 4.168722 
2.949000 	 4.174913 
2.950000 	 4.182081 
2.951000 	 4.189249 
2.952000 	 4.195114 
2.953000 	 4.201956 
2.954000 	 4.208472 
2.955000 	 4.214989 
2.956000 	 4.220854 
2.957000 	 4.227370 
2.958000 	 4.231280 
2.959000 	 4.239426 
2.960000 	 4.243987 
2.961000 	 4.251155 
2.962000 	 4.256694 
2.963000 	 4.263536 
2.964000 	 4.268098 
2.965000 	 4.273637 
2.966000 	 4.278850 
2.967000 	 4.286018 
2.968000 	 4.290580 
2.969000 	 4.296119 
2.970000 	 4.301006 
2.971000 	 4.307197 
2.972000 	 4.312084 
2.973000 	 4.316320 
2.974000 	 4.320555 
2.975000 	 4.326746 
2.976000 	 4.331959 
2.977000 	 4.336521 
2.978000 	 4.340430 
2.979000 	 4.345318 
2.980000 	 4.350531 
2.981000 	 4.353789 
2.982000 	 4.359328 
2.983000 	 4.362912 
2.984000 	 4.368125 
2.985000 	 4.371383 
2.986000 	 4.374968 
2.987000 	 4.379529 
2.988000 	 4.384742 
2.989000 	 4.387675 
2.990000 	 4.390607 
2.991000 	 4.395820 
2.992000 	 4.399404 
2.993000 	 4.402337 
2.994000 	 4.406246 
2.995000 	 4.408853 
2.996000 	 4.412111 
2.997000 	 4.416021 
2.998000 	 4.418628 
2.999000 	 4.421886 
3.000000 	 4.425470 
3.001000 	 4.428728 
3.002000 	 4.431986 
3.003000 	 4.434593 
3.004000 	 4.437200 
3.005000 	 4.438177 
3.006000 	 4.442413 
3.007000 	 4.444368 
3.008000 	 4.447626 
3.009000 	 4.449255 
3.010000 	 4.451862 
3.011000 	 4.454142 
3.012000 	 4.456423 
3.013000 	 4.457401 
3.014000 	 4.459681 
3.015000 	 4.461962 
3.016000 	 4.463265 
3.017000 	 4.465546 
3.018000 	 4.467827 
3.019000 	 4.469130 
3.020000 	 4.469782 
3.021000 	 4.471085 
3.022000 	 4.470759 
3.023000 	 4.474343 
3.024000 	 4.475972 
3.025000 	 4.476624 
3.026000 	 4.477276 
3.027000 	 4.478253 
3.028000 	 4.479882 
3.029000 	 4.480208 
3.030000 	 4.480534 
3.031000 	 4.482489 
3.032000 	 4.482815 
3.033000 	 4.483140 
3.034000 	 4.482489 
3.035000 	 4.483792 
3.036000 	 4.485095 
3.037000 	 4.483466 
3.038000 	 4.483792 
3.039000 	 4.483466 
3.040000 	 4.483792 
3.041000 	 4.483140 
3.042000 	 4.483140 
3.043000 	 4.483466 
3.044000 	 4.483140 
3.045000 	 4.481511 
3.046000 	 4.482163 
3.047000 	 4.481186 
3.048000 	 4.481186 
3.049000 	 4.479556 
3.050000 	 4.478905 
3.051000 	 4.477927 
3.052000 	 4.477276 
3.053000 	 4.475647 
3.054000 	 4.474669 
3.055000 	 4.473366 
3.056000 	 4.472714 
3.057000 	 4.470759 
3.058000 	 4.469456 
3.059000 	 4.467827 
3.060000 	 4.465546 
3.061000 	 4.464894 
3.062000 	 4.462940 
3.063000 	 4.461636 
3.064000 	 4.458704 
3.065000 	 4.456749 
3.066000 	 4.455120 
3.067000 	 4.452187 
3.068000 	 4.450232 
3.069000 	 4.446323 
3.070000 	 4.445345 
3.071000 	 4.442413 
3.072000 	 4.440458 
3.073000 	 4.437200 
3.074000 	 4.434919 
3.075000 	 4.431986 
3.076000 	 4.428728 
3.077000 	 4.425470 
3.078000 	 4.422863 
3.079000 	 4.419931 
3.080000 	 4.417324 
3.081000 	 4.412763 
3.082000 	 4.410808 
3.083000 	 4.406898 
3.084000 	 4.402988 
3.085000 	 4.400056 
3.086000 	 4.394191 
3.087000 	 4.392562 
3.088000 	 4.388326 
3.089000 	 4.385068 
3.090000 	 4.379855 
3.091000 	 4.377248 
3.092000 	 4.372361 
3.093000 	 4.368451 
3.094000 	 4.363238 
3.095000 	 4.359654 
3.096000 	 4.355418 
3.097000 	 4.350531 
3.098000 	 4.345644 
3.099000 	 4.342711 
3.100000 	 4.337824 
3.101000 	 4.332285 
3.102000 	 4.326420 
3.103000 	 4.321533 
3.104000 	 4.317623 
3.105000 	 4.311758 
3.106000 	 4.308174 
3.107000 	 4.301658 
3.108000 	 4.296770 
3.109000 	 4.291883 
3.110000 	 4.286018 
3.111000 	 4.280805 
3.112000 	 4.276243 
3.113000 	 4.270053 
3.114000 	 4.263862 
3.115000 	 4.258323 
3.116000 	 4.251807 
3.117000 	 4.245942 
3.118000 	 4.240077 
3.119000 	 4.234538 
3.120000 	 4.227696 
3.121000 	 4.222809 
3.122000 	 4.216618 
3.123000 	 4.209124 
3.124000 	 4.202282 
3.125000 	 4.197394 
3.126000 	 4.190226 
3.127000 	 4.183058 
3.128000 	 4.176542 
3.129000 	 4.171003 
3.130000 	 4.163509 
3.131000 	 4.156667 
3.132000 	 4.149173 
3.133000 	 4.140701 
3.134000 	 4.136140 
3.135000 	 4.127994 
3.136000 	 4.121804 
3.137000 	 4.112681 
3.138000 	 4.106164 
3.139000 	 4.098996 
3.140000 	 4.092154 
3.141000 	 4.083031 
3.142000 	 4.076189 
3.143000 	 4.069021 
3.144000 	 4.061201 
3.145000 	 4.053381 
3.146000 	 4.046213 
3.147000 	 4.037742 
3.148000 	 4.029922 
3.149000 	 4.022428 
3.150000 	 4.012653 
3.151000 	 4.006463 
3.152000 	 3.997665 
3.153000 	 3.988868 
3.154000 	 3.980723 
3.155000 	 3.972577 
3.156000 	 3.964106 
3.157000 	 3.955960 
3.158000 	 3.947489 
3.159000 	 3.938366 
3.160000 	 3.930546 
3.161000 	 3.920446 
3.162000 	 3.910997 
3.163000 	 3.902525 
3.164000 	 3.894706 
3.165000 	 3.885908 
3.166000 	 3.876460 
3.167000 	 3.867988 
3.168000 	 3.858539 
3.169000 	 3.850068 
3.170000 	 3.839316 
3.171000 	 3.830845 
3.172000 	 3.822047 
3.173000 	 3.811621 
3.174000 	 3.803475 
3.175000 	 3.793701 
3.176000 	 3.784252 
3.177000 	 3.773500 
3.178000 	 3.764703 
3.179000 	 3.754602 
3.180000 	 3.745805 
3.181000 	 3.735379 
3.182000 	 3.725604 
3.183000 	 3.715178 
3.184000 	 3.706055 
3.185000 	 3.695954 
3.186000 	 3.685854 
3.187000 	 3.675102 
3.188000 	 3.665327 
3.189000 	 3.655226 
3.190000 	 3.645126 
3.191000 	 3.634374 
3.192000 	 3.624273 
3.193000 	 3.614173 
3.194000 	 3.604072 
3.195000 	 3.594623 
3.196000 	 3.582894 
3.197000 	 3.571490 
3.198000 	 3.561715 
3.199000 	 3.551289 
3.200000 	 3.540863 
3.201000 	 3.529459 
3.202000 	 3.519033 
3.203000 	 3.508932 
3.204000 	 3.498180 
3.205000 	 3.486776 
3.206000 	 3.476350 
3.207000 	 3.465924 
3.208000 	 3.453542 
3.209000 	 3.441813 
3.210000 	 3.432038 
3.211000 	 3.420960 
3.212000 	 3.410208 
3.213000 	 3.398153 
3.214000 	 3.387726 
3.215000 	 3.376648 
3.216000 	 3.364919 
3.217000 	 3.353189 
3.218000 	 3.342437 
3.219000 	 3.330708 
3.220000 	 3.319304 
3.221000 	 3.308552 
3.222000 	 3.296822 
3.223000 	 3.286396 
